회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원)
상신전자(주),263810,2020/12,1680142,-4293485,3871374
상신전자(주),263810,2021/12,-1974086,15868,959372
새론오토모티브(주),075180,2011/12,20335254,-21893079,-1439830
새론오토모티브(주),075180,2012/12,19366077,-17469346,-32417
새론오토모티브(주),075180,2013/12,31906088,-25117739,-4537223
새론오토모티브(주),075180,2014/12,38471589,-36754530,-7308453
새론오토모티브(주),075180,2015/12,34578331,-25343654,-3840000
새론오토모티브(주),075180,2016/12,38745284,-22338753,-3840000
새론오토모티브(주),075180,2017/12,8702633,8800022,-3648000
새론오토모티브(주),075180,2018/12,31895833,-3079364,-2880000
새론오토모티브(주),075180,2019/12,16153340,-16889800,-3493702
새론오토모티브(주),075180,2020/12,15093066,-31015128,-3290263
새론오토모티브(주),075180,2021/12,20288523,1782655,-3500333
샘표(주),007540,2011/12,358110,-15027534,6877973
샘표(주),007540,2012/12,23360747,-2736718,-9766354
샘표(주),007540,2013/12,17565482,-21836908,4389237
샘표(주),007540,2014/12,21859080,-862976,-19975845
샘표(주),007540,2015/12,-2853784,-20528951,21927555
샘표(주),007540,2016/12,5062333,-11993520,-7091641
샘표(주),007540,2017/12,32830736,-43565779,11622388
샘표(주),007540,2018/12,27624187,-17138595,-8889073
샘표(주),007540,2019/12,41024120,-23901119,-18036897
샘표(주),007540,2020/12,48166248,-21686316,-8707353
샘표(주),007540,2021/12,33191534,-68593599,34127589
샘표식품(주),248170,2016/12,12610876,-10199654,-6630099
샘표식품(주),248170,2017/12,33502513,-16191033,-11930636
샘표식품(주),248170,2018/12,26356921,-17621488,-8042750
샘표식품(주),248170,2019/12,42498628,-24999970,-18094732
샘표식품(주),248170,2020/12,45979687,-20597049,-9188334
샘표식품(주),248170,2021/12,32030537,-63298000,31694569
서암기계공업(주),100660,2011/12,,,
서암기계공업(주),100660,2012/12,,,
서암기계공업(주),100660,2013/12,,,
서암기계공업(주),100660,2014/12,,,
서암기계공업(주),100660,2015/12,,,
서암기계공업(주),100660,2016/12,,,
서암기계공업(주),100660,2017/12,,,
서암기계공업(주),100660,2018/12,,,
서암기계공업(주),100660,2019/12,,,
서암기계공업(주),100660,2020/12,,,
서암기계공업(주),100660,2021/12,,,
서울도시가스(주),017390,2011/12,72034267,-105306901,-15862478
서울도시가스(주),017390,2012/12,102566967,-21244315,-10851783
서울도시가스(주),017390,2013/12,68954473,-63462020,-6287779
서울도시가스(주),017390,2014/12,54895758,-138542435,-11962980
서울도시가스(주),017390,2015/12,10294667,43457925,-10063741
서울도시가스(주),017390,2016/12,76829327,-98628374,-5862450
서울도시가스(주),017390,2017/12,44811467,-27306814,-7663477
서울도시가스(주),017390,2018/12,-152893509,92914116,-7532589
서울도시가스(주),017390,2019/12,211384946,-218715963,-11532656
서울도시가스(주),017390,2020/12,57059466,18263187,-69785799
서울도시가스(주),017390,2021/12,2591530,29037742,-12227406
서울바이오시스(주),092190,2020/12,56128001,-77733333,21947004
서울바이오시스(주),092190,2021/12,27293587,-143238594,118136592
서울반도체(주),046890,2011/12,-21262944,-91842181,76140629
서울반도체(주),046890,2012/12,70907384,-5957339,-31089602
서울반도체(주),046890,2013/12,117553956,-35280742,-126444950
서울반도체(주),046890,2014/12,40339221,-110369735,82555211
서울반도체(주),046890,2015/12,268290476,-67793801,-183498814
서울반도체(주),046890,2016/12,94721381,-33214371,-69985830
서울반도체(주),046890,2017/12,167257247,-168158565,17476265
서울반도체(주),046890,2018/12,103578628,-146414044,17055578
서울반도체(주),046890,2019/12,169486897,-96244187,-50072718
서울반도체(주),046890,2020/12,89794564,-92058535,-7341706
서울반도체(주),046890,2021/12,98426554,-116389679,67780297
서울식품공업(주),004410,2011/12,-1925557,-2483630,4758605
서울식품공업(주),004410,2012/12,522346,-1338719,565091
서울식품공업(주),004410,2013/12,3748815,-4486745,168849
서울식품공업(주),004410,2014/12,1990919,-3248432,1227538
서울식품공업(주),004410,2015/12,4406138,-8095657,3927878
서울식품공업(주),004410,2016/12,,,
서울식품공업(주),004410,2017/12,,,
서울식품공업(주),004410,2018/12,,,
서울식품공업(주),004410,2019/12,,,
서울식품공업(주),004410,2020/12,,,
서울식품공업(주),004410,2021/12,,,
서울전자통신(주),027040,2011/12,12343983,-15102774,5737369
서울전자통신(주),027040,2012/12,10840199,-13003249,1326075
서울전자통신(주),027040,2013/12,-11999724,-11774328,27241582
서울전자통신(주),027040,2014/12,-13403065,-3848062,8198652
서울전자통신(주),027040,2015/12,-1570240,1772334,-1179562
서울전자통신(주),027040,2016/12,-10452735,-2955923,9715995
서울전자통신(주),027040,2017/12,-3473918,-4407061,6836289
서울전자통신(주),027040,2018/12,2049944,-2927460,1324453
서울전자통신(주),027040,2019/12,-2275543,-3204446,2301462
서울전자통신(주),027040,2020/12,2848149,-2620910,2513474
서울전자통신(주),027040,2021/12,1823090,-8384733,8940719
서호전기(주),065710,2011/12,3840604,543363,-4795357
서호전기(주),065710,2012/12,2314153,-2873974,-234998
서호전기(주),065710,2013/12,196626,211509,-483562
서호전기(주),065710,2014/12,5457877,-2425899,-530962
서호전기(주),065710,2015/12,8389720,-515825,-1295182
서호전기(주),065710,2016/12,13274532,-14654446,-2030645
서호전기(주),065710,2017/12,1194663,8067258,871955
서호전기(주),065710,2018/12,12970677,-13892360,-7558645
서호전기(주),065710,2019/12,604778,4745108,-2607765
서호전기(주),065710,2020/12,9714130,-4081159,-6187256
서호전기(주),065710,2021/12,10028889,348738,-5655222
선도전기(주),007610,2011/12,2290224,-1469691,-486243
선도전기(주),007610,2012/12,-6269960,-1140471,2349978
선도전기(주),007610,2013/12,-5580656,-4905807,10483446
선도전기(주),007610,2014/12,7018242,-16323969,11429315
선도전기(주),007610,2015/12,6418886,-2150063,-1693957
선도전기(주),007610,2016/12,-9547698,-1998691,6916834
선도전기(주),007610,2017/12,3658774,-6677647,3745034
선도전기(주),007610,2018/12,2466811,-3491257,2846419
선도전기(주),007610,2019/12,-886560,-10684978,9568778
선도전기(주),007610,2020/12,-4325188,3380954,1165192
선도전기(주),007610,2021/12,-6750748,1020061,4916781
선진뷰티사이언스(주),086710,2021/12,4923923,-18589159,15510559
성문전자(주),014910,2011/12,2029629,-3653705,1038794
성문전자(주),014910,2012/12,7775021,-1706280,-5994227
성문전자(주),014910,2013/12,-1107504,-636044,8860607
성문전자(주),014910,2014/12,-503061,-2940158,2772351
성문전자(주),014910,2015/12,798304,-2676771,-4353255
성문전자(주),014910,2016/12,2520511,436066,-1922339
성문전자(주),014910,2017/12,2361533,-2740459,2209993
성문전자(주),014910,2018/12,985380,-6805301,2355000
성문전자(주),014910,2019/12,2016607,-1606744,-938503
성문전자(주),014910,2020/12,502922,483256,-422226
성문전자(주),014910,2021/12,3340582,-7298251,8660632
성보화학(주),003080,2011/12,,,
성보화학(주),003080,2012/12,,,
성보화학(주),003080,2013/12,,,
성보화학(주),003080,2014/12,,,
성보화학(주),003080,2015/12,,,
성보화학(주),003080,2016/12,,,
성보화학(주),003080,2017/12,,,
성보화학(주),003080,2018/12,,,
성보화학(주),003080,2019/12,,,
성보화학(주),003080,2020/12,-402529,3080980,-4549200
성보화학(주),003080,2021/12,11298206,-10112350,-1857836
성신양회(주),004980,2011/12,-7066516,54553610,-48913517
성신양회(주),004980,2012/12,11906483,48403978,-57764925
성신양회(주),004980,2013/12,52034703,-84378203,30541771
성신양회(주),004980,2014/12,51605210,-13220978,-35555750
성신양회(주),004980,2015/12,122662447,-34575276,-77053404
성신양회(주),004980,2016/12,112092332,-18132593,-107451650
성신양회(주),004980,2017/12,64734219,-30841367,-29803559
성신양회(주),004980,2018/12,20324703,-54083937,28487981
성신양회(주),004980,2019/12,56452818,-23570150,-22647608
성신양회(주),004980,2020/12,38213963,-30192520,12120351
성신양회(주),004980,2021/12,26854511,-23768225,16416484
성우전자(주),081580,2011/12,8044698,-3069542,-1665908
성우전자(주),081580,2012/12,8592632,-21415247,9657180
성우전자(주),081580,2013/12,13560561,-4082469,-4521456
성우전자(주),081580,2014/12,15681127,-8216665,-4250443
성우전자(주),081580,2015/12,11696168,-19957966,9243164
성우전자(주),081580,2016/12,15933696,-24217514,6102998
성우전자(주),081580,2017/12,14180524,-12172441,-2077930
성우전자(주),081580,2018/12,26253179,-13314745,-10750263
성우전자(주),081580,2019/12,894532,-4377996,-1629009
성우전자(주),081580,2020/12,11078927,-8820889,-71703
성우전자(주),081580,2021/12,13080335,-19572481,9955932
성우테크론(주),045300,2011/12,1495646,-1293884,-316784
성우테크론(주),045300,2012/12,939345,-3314169,1555817
성우테크론(주),045300,2013/12,2724512,3654090,-4640226
성우테크론(주),045300,2014/12,1649285,-1431701,109494
성우테크론(주),045300,2015/12,2087216,-1867214,-1000645
성우테크론(주),045300,2016/12,3315704,1693241,-528975
성우테크론(주),045300,2017/12,6642262,-5899496,-38306
성우테크론(주),045300,2018/12,7751497,-5295166,-1124570
성우테크론(주),045300,2019/12,19193,2468028,-340856
성우테크론(주),045300,2020/12,9370301,1213552,-312270
성우테크론(주),045300,2021/12,8630166,3411442,-2378783
성융광전투자유한공사,900150,2011/12,-89937460,-13299139,80026985
성지건설(주),005980,2011/12,,,
성지건설(주),005980,2012/12,,,
성지건설(주),005980,2013/12,,,
성지건설(주),005980,2014/12,,,
성지건설(주),005980,2015/12,,,
성지건설(주),005980,2016/12,,,
성지건설(주),005980,2017/12,,,
성창기업지주(주),000180,2011/12,11965285,-5042256,-7646837
성창기업지주(주),000180,2012/12,-9866090,151698478,-107847447
성창기업지주(주),000180,2013/12,-6339484,-19372686,529629
성창기업지주(주),000180,2014/12,-6614367,9424404,-2618432
성창기업지주(주),000180,2015/12,13875183,-13249410,23759324
성창기업지주(주),000180,2016/12,2278932,-18961865,-6676807
성창기업지주(주),000180,2017/12,6674882,12446435,-18088287
성창기업지주(주),000180,2018/12,-123071,-16931811,12036978
성창기업지주(주),000180,2019/12,8739062,-10984414,2988448
성창기업지주(주),000180,2020/12,15862945,-5287400,-6272382
성창기업지주(주),000180,2021/12,18277236,-4532735,-14504798
성호전자(주),043260,2011/12,4314694,-14166675,11991462
성호전자(주),043260,2012/12,5961368,-9185599,5237236
성호전자(주),043260,2013/12,2152741,-5962586,701305
성호전자(주),043260,2014/12,6031806,-2951557,-2682230
성호전자(주),043260,2015/12,-2465335,2888757,-2257637
성호전자(주),043260,2016/12,7402084,-3629678,-5707139
성호전자(주),043260,2017/12,3894901,-1961937,-2465859
성호전자(주),043260,2018/12,1014708,-3389723,2395370
성호전자(주),043260,2019/12,9624723,-9435235,1705877
성호전자(주),043260,2020/12,579523,-23247880,21701046
성호전자(주),043260,2021/12,-11656893,-12266433,27167264
세기상사(주),002420,2011/12,-461340,653048,0
세기상사(주),002420,2012/12,-106444,323218,0
세기상사(주),002420,2013/12,-897690,2704759,-2370000
세기상사(주),002420,2014/12,-588697,844221,-30000
세기상사(주),002420,2015/12,-571742,656449,0
세기상사(주),002420,2016/12,-658366,1126350,0
세기상사(주),002420,2017/12,,,
세기상사(주),002420,2018/12,,,
세기상사(주),002420,2019/12,,,
세기상사(주),002420,2020/12,,,
세기상사(주),002420,2021/12,,,
세명전기공업(주),017510,2011/12,,,
세명전기공업(주),017510,2012/12,,,
세명전기공업(주),017510,2013/12,,,
세명전기공업(주),017510,2014/12,,,
세명전기공업(주),017510,2015/12,,,
세명전기공업(주),017510,2016/12,,,
세명전기공업(주),017510,2017/12,,,
세명전기공업(주),017510,2018/12,,,
세명전기공업(주),017510,2019/12,,,
세명전기공업(주),017510,2020/12,,,
세명전기공업(주),017510,2021/12,,,
세미텍(주),081220,2011/12,,,
세미텍(주),081220,2012/12,,,
세미텍(주),081220,2013/12,,,
세방(주),004360,2011/12,55576152,-19306292,-16212736
세방(주),004360,2012/12,27442092,-14634423,-24912210
세방(주),004360,2013/12,29164745,-3605413,-33298847
세방(주),004360,2014/12,17077622,21436411,-43930485
세방(주),004360,2015/12,34181716,766733,-5965649
세방(주),004360,2016/12,24990779,-14379645,-22233976
세방(주),004360,2017/12,29307303,-7117806,-9467704
세방(주),004360,2018/12,25112670,-26413999,-5850847
세방(주),004360,2019/12,51331665,-22023900,-14818156
세방(주),004360,2020/12,40262517,-29425918,-4695679
세방(주),004360,2021/12,37011497,-2497609,-39337339
세방전지(주),004490,2011/12,,,
세방전지(주),004490,2012/12,,,
세방전지(주),004490,2013/12,,,
세방전지(주),004490,2014/12,,,
세방전지(주),004490,2015/12,67799586,-14041169,739053
세방전지(주),004490,2016/12,79426030,-169098813,13558548
세방전지(주),004490,2017/12,83221265,-25459426,-24683267
세방전지(주),004490,2018/12,148940078,-126192766,18188653
세방전지(주),004490,2019/12,54566525,-77577487,-13496684
세방전지(주),004490,2020/12,185196946,-99686111,-50482457
세방전지(주),004490,2021/12,11592198,-103614765,50627550
세신버팔로(주),110660,2014/12,,,
세신버팔로(주),110660,2015/12,,,
세신버팔로(주),110660,2016/12,,,
세신버팔로(주),110660,2017/12,,,
세원이앤씨(주),091090,2011/12,5069937,-54826746,53130433
세원이앤씨(주),091090,2012/12,-13271933,-17083431,27191091
세원이앤씨(주),091090,2013/12,14852245,10083234,-27503008
세원이앤씨(주),091090,2014/12,-2157390,-4352857,6707000
세원이앤씨(주),091090,2015/12,-22441095,-762445,23451562
세원이앤씨(주),091090,2016/12,25651926,-19229148,-5002078
세원이앤씨(주),091090,2017/12,20494181,-4026671,-5942810
세원이앤씨(주),091090,2018/12,2725613,-2954663,-6659764
세원이앤씨(주),091090,2019/12,-25023569,366590,34077631
세원이앤씨(주),091090,2020/12,7235607,-11606673,-2084019
세원이앤씨(주),091090,2021/12,19361236,5180650,-26682005
세종공업(주),033530,2011/12,-430297,-84995175,31970708
세종공업(주),033530,2012/12,84219375,-35142388,-18183782
세종공업(주),033530,2013/12,92834255,-42380301,-28919929
세종공업(주),033530,2014/12,30323575,-92718043,31115491
세종공업(주),033530,2015/12,28673486,-67443885,28860178
세종공업(주),033530,2016/12,81731492,-70261227,6295554
세종공업(주),033530,2017/12,-12818862,-48959277,21168855
세종공업(주),033530,2018/12,34006353,-40388587,15108456
세종공업(주),033530,2019/12,70937481,-90417686,29006933
세종공업(주),033530,2020/12,34462644,-123649523,121778485
세종공업(주),033530,2021/12,44175833,-36425631,-12638498
세종머티리얼즈(주),135270,2014/12,,,
세종머티리얼즈(주),135270,2015/12,,,
세종머티리얼즈(주),135270,2016/12,,,
세종머티리얼즈(주),135270,2017/12,,,
세종머티리얼즈(주),135270,2018/12,,,
세종텔레콤(주),036630,2011/12,20114728,-12805749,-7483348
세종텔레콤(주),036630,2012/12,-23786374,931859,22177343
세종텔레콤(주),036630,2013/12,8737949,13839389,-22379405
세종텔레콤(주),036630,2014/12,7800782,385284,-6069946
세종텔레콤(주),036630,2015/12,17170336,-11057709,-9539936
세종텔레콤(주),036630,2016/12,21023635,-63830160,59790341
세종텔레콤(주),036630,2017/12,24453885,-167516654,179198683
세종텔레콤(주),036630,2018/12,848634,-27823136,-19995999
세종텔레콤(주),036630,2019/12,-3693271,15719434,126693
세종텔레콤(주),036630,2020/12,54856087,-71619884,28749420
세종텔레콤(주),036630,2021/12,-2281069,32978274,-45117808
세하(주),027970,2011/12,,,
세하(주),027970,2012/12,,,
세하(주),027970,2013/12,,,
세하(주),027970,2014/12,,,
세하(주),027970,2015/12,,,
세하(주),027970,2016/12,,,
세하(주),027970,2017/12,,,
세하(주),027970,2018/12,,,
세하(주),027970,2019/12,,,
세하(주),027970,2020/12,,,
세하(주),027970,2021/12,,,
소니드(주),060230,2011/12,-4768362,4641118,-84395
소니드(주),060230,2012/12,2667483,13874316,-16720299
소니드(주),060230,2013/12,926819,-22174574,21095305
소니드(주),060230,2014/12,4005037,1884734,-5636686
소니드(주),060230,2015/12,-4523762,708744,3555567
소니드(주),060230,2016/12,2324953,-1017667,4467652
