회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]정상영업이익증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]총포괄이익증가율(IFRS연결)
금호석유화학(주),011780,2013/12,-4.51,1.1,-15.51,-4.72,-12.77,-40.02,0,-110.79
금호석유화학(주),011780,2014/12,5.36,2.82,11.32,5.75,-7.14,37.72,0,0
금호석유화학(주),011780,2015/12,-5.11,6.82,-30.96,-0.19,-17.44,-11.31,27.62,-55.75
금호석유화학(주),011780,2016/12,7.97,1.47,29.74,4.06,0.91,-4.19,-38.4,55.38
금호석유화학(주),011780,2017/12,0.74,-1.33,6.16,13.76,27.56,67.2,191.59,181.43
금호석유화학(주),011780,2018/12,0.81,0.64,1.2,27.39,10.27,111.19,130,92.88
금호석유화학(주),011780,2019/12,-1.7,0.26,-6.47,11.99,-10.87,-33.69,-40.03,-32.87
금호석유화학(주),011780,2020/12,10.78,1.38,35.2,19.77,-3.38,101.81,97.86,76.66
금호석유화학(주),011780,2021/12,61.43,40.6,102.01,61.42,75.94,224.3,237.19,261.54
금호전기(주),001210,2011/12,4,7.59,-0.52,1.41,-17.14,-42.9,-12.98,3.3
금호전기(주),001210,2012/12,-7.29,-11.33,-1.8,-18.61,20.46,0,0,-562.39
금호전기(주),001210,2013/12,4.59,-1.6,12.17,-17.4,1.82,0,0,0
금호전기(주),001210,2014/12,-3.19,4.54,-11.5,8.85,15.72,0,0,0
금호전기(주),001210,2015/12,-7.76,-13.48,-0.5,-25.11,-11.46,0,0,-659.19
금호전기(주),001210,2016/12,-3.19,-9.2,3.46,-19.86,4.78,0,0,0
금호전기(주),001210,2017/12,-10.99,-9.02,-12.9,-39.04,-18.43,-116.44,0,0
금호전기(주),001210,2018/12,-58.45,-47.16,-69.89,-20.88,-77.18,0,0,0
금호전기(주),001210,2019/12,-57.08,-65.53,-42.07,-35.52,-18.58,0,0,0
금호전기(주),001210,2020/12,-7.26,-41.31,28.71,-48.42,-28.29,0,0,0
금호전기(주),001210,2021/12,23.7,-15.28,42.49,86.09,-7.74,0,0,0
금호타이어(주),073240,2011/12,1.26,-3.6,10.25,14.36,10.93,42.04,0,0
금호타이어(주),073240,2012/12,-2.91,-1.57,-5.09,80.57,3.95,102.85,0,0
금호타이어(주),073240,2013/12,-0.98,0.21,-3,25.53,-9.14,-7.84,-22.82,-33.05
금호타이어(주),073240,2014/12,1.49,3.31,-1.66,18.85,-7.05,3.6,35.74,31.97
금호타이어(주),073240,2015/12,8.64,15.65,-4.13,-5.47,-11.56,-62.06,0,-150.97
금호타이어(주),073240,2016/12,-1.88,-0.68,-4.53,-3.56,-3.06,-11.7,0,0
금호타이어(주),073240,2017/12,-11.29,-14.45,-4.04,-18.77,-2.4,-236.82,0,0
금호타이어(주),073240,2018/12,-7.09,-5.68,-9.97,49.86,-11.05,0,0,0
금호타이어(주),073240,2019/12,-6.92,-1.14,-19.25,-3.66,-7.41,0,0,0
금호타이어(주),073240,2020/12,-2.12,-5.87,7.7,-9.67,-8.38,0,0,0
금호타이어(주),073240,2021/12,12.9,3.72,33.88,0.46,19.83,0,0,0
기신정기(주),092440,2011/03,8.08,11.09,6.03,12.06,1.3,1.3,-0.21,0
기신정기(주),092440,2012/03,2.92,-6.59,9.72,4.31,3.91,-34.42,-18.01,-23.09
기신정기(주),092440,2013/03,8.05,33.27,-7.29,6.17,13.12,69.16,41.48,27.78
기신정기(주),092440,2014/03,4.49,12.35,-2.38,7.97,4.71,12.44,9.79,24.5
기신정기(주),092440,2015/03,5.79,8.97,2.58,6.08,2.98,-3.88,-8.61,-12.81
기신정기(주),092440,2016/03,-0.69,1.35,-2.88,1.51,-7.97,-36.65,-60.01,-50.53
기신정기(주),092440,2017/03,-2.61,-4.62,-0.37,-2.54,-4.53,-22.81,-96.04,-114.58
기신정기(주),092440,2018/03,1.9,-3.58,7.76,2.1,-1.29,-51.62,2878.56,0
기신정기(주),092440,2019/03,2.21,-1.01,5.29,4.18,11.82,109.53,72.45,53.35
기신정기(주),092440,2020/03,2.41,-2.1,6.46,1.54,4.75,-10,-42.32,-42.05
기신정기(주),092440,2021/03,3.14,1.15,4.79,2.89,3.06,22.66,12.52,40.84
기아(주),000270,2011/12,15.15,16.16,13.43,35.32,20.55,41.57,27.35,33.93
기아(주),000270,2012/12,7.08,10.84,0.58,24.71,9.38,-0.08,13.15,-3.04
기아(주),000270,2013/12,11.68,6.82,20.94,20.22,0.75,-9.8,-1.23,2.76
기아(주),000270,2014/12,13.44,7.39,23.63,11.01,-1.05,-19.03,-21.57,-29.78
기아(주),000270,2015/12,12.03,13.12,10.42,7.65,5.15,-8.48,-12.13,-11.9
기아(주),000270,2016/12,10.68,8.65,13.71,9.81,6.44,4.55,4.72,24.11
기아(주),000270,2017/12,2.76,2.25,3.49,1.06,1.56,-73.1,-64.86,-74.35
기아(주),000270,2018/12,-0.97,4.64,-8.92,1.42,1.18,74.79,19.41,-2.73
기아(주),000270,2019/12,6.87,5.35,9.35,6.37,7.34,73.63,58.02,198.07
기아(주),000270,2020/12,9.3,1.8,21.05,3.15,1.76,2.83,-18.56,-34.4
기아(주),000270,2021/12,10.51,9.44,11.93,16.79,18.07,145.14,220.01,294.64
깨끗한나라(주),004540,2011/12,3.37,0.78,11.2,1.25,13.87,-5.42,-70.94,-57.81
깨끗한나라(주),004540,2012/12,-4.11,-4.88,-1.98,11.56,7.75,43.56,1111.22,837.87
깨끗한나라(주),004540,2013/12,5.46,6.89,1.68,52.75,2.22,23.25,11.81,26.12
깨끗한나라(주),004540,2014/12,5.09,4.23,7.49,1.22,1.39,-66.36,-83.61,-86.21
깨끗한나라(주),004540,2015/12,10.5,10.77,9.77,11.35,3.38,-43.61,0,-223.02
깨끗한나라(주),004540,2016/12,0.65,-0.44,3.61,3.77,4.04,363.51,0,0
깨끗한나라(주),004540,2017/12,9.69,7.31,15.94,-10.79,-6.53,-237.74,-401.34,-392.25
깨끗한나라(주),004540,2018/12,4.59,6.76,-0.67,-7.18,-5.09,0,0,0
깨끗한나라(주),004540,2019/12,-10.2,-2.35,-30.64,-7.25,-5.14,0,0,0
깨끗한나라(주),004540,2020/12,4.6,4.96,3.28,35.33,-0.44,911.26,0,0
깨끗한나라(주),004540,2021/12,6.33,5.07,11.04,5.85,-2.17,-74.94,-78.05,-71.03
나노씨엠에스(주),247660,2021/12,,,,,,,,
나노캠텍(주),091970,2011/12,18.65,34.82,4.62,18.02,-19.15,-82.99,-85.11,-82.92
나노캠텍(주),091970,2012/12,15.82,18.42,12.92,2.49,12.89,29.35,50.19,19.5
나노캠텍(주),091970,2013/12,11.14,9.7,12.84,9.72,15.97,136.37,143.89,155.26
나노캠텍(주),091970,2014/12,6.67,15.44,-3.34,2.05,-15.22,-51.38,-53.73,-51.38
나노캠텍(주),091970,2015/12,-17.98,-11.36,-27,-18.93,-17.22,-427.59,-604.71,-596.95
나노캠텍(주),091970,2016/12,24.12,-20.99,98.71,58.96,-14.33,0,0,0
나노캠텍(주),091970,2017/12,-12.63,-5.14,-17.55,-13.08,21.94,0,0,0
나노캠텍(주),091970,2018/12,46.33,51.72,42.25,18.46,-6.16,0,0,0
나노캠텍(주),091970,2019/12,-33.18,-39.37,-28.19,-9.65,-21.86,42.24,-1605.01,-1322.01
나노캠텍(주),091970,2020/12,-0.69,14.1,-10.76,-0.98,-8.75,-88.88,0,0
나노캠텍(주),091970,2021/12,12.19,-10.45,31.89,-23.5,8.67,0,0,0
나라엠앤디(주),051490,2011/12,10.68,20.9,4.49,10.24,1.47,9.59,30.49,-1.92
나라엠앤디(주),051490,2012/12,5.51,10.64,1.92,5.34,-0.15,-5.77,-38.29,-38.02
나라엠앤디(주),051490,2013/12,-1.67,10.42,-10.86,1.31,-5.33,-20.73,-17.6,-32.46
나라엠앤디(주),051490,2014/12,14.43,6.58,21.82,3.04,9.08,2.38,-8.5,11.67
나라엠앤디(주),051490,2015/12,2.02,1.29,2.62,4,-4.99,-35.58,-13.29,-7.44
나라엠앤디(주),051490,2016/12,6.45,3,9.25,2.06,1.02,-50.83,-34.31,-13.34
나라엠앤디(주),051490,2017/12,8.71,5,11.55,1.24,7.52,185.87,-14.83,-27.36
나라엠앤디(주),051490,2018/12,3.36,11.01,-2.16,1.91,0.67,-29.61,72,13.97
나라엠앤디(주),051490,2019/12,13.42,9.14,16.92,1.02,10.04,-55.24,-70.67,-29.89
나라엠앤디(주),051490,2020/12,0.32,1.53,-0.61,0.46,13.95,-21.54,33.19,-32.54
나라엠앤디(주),051490,2021/12,5.12,-7.27,14.8,4.89,9.53,252.45,150.48,379.1
나무기술(주),242040,2016/12,,,,,,,,
나무기술(주),167380,2016/12,,,,,,,,
나무기술(주),167380,2017/12,0,0,0,0,0,0,0,0
나무기술(주),242040,2017/12,,,,,,,,
나무기술(주),242040,2018/12,0,0,0,0,0,0,0,0
나무기술(주),242040,2019/12,61.38,125.42,56.38,37.03,28.89,0,0,0
나무기술(주),242040,2020/12,40.54,122.62,31.31,55.64,18.21,0,0,-223.68
나무기술(주),242040,2021/12,7.92,84,-6.58,43.73,-5.64,0,0,0
나이스정보통신(주),036800,2011/12,,,,,,,,
나이스정보통신(주),036800,2012/12,,,,,,,,
나이스정보통신(주),036800,2013/12,,,,,,,,
나이스정보통신(주),036800,2014/12,,,,,,,,
나이스정보통신(주),036800,2015/12,,,,,,,,
나이스정보통신(주),036800,2016/12,0,0,0,0,0,0,0,0
나이스정보통신(주),036800,2017/12,31.11,3.27,40.51,18.42,15.57,-8.65,21.04,18.21
나이스정보통신(주),036800,2018/12,10.35,-15.58,16.78,13.44,13.25,-18.19,-16.7,-17.24
나이스정보통신(주),036800,2019/12,17.71,5.1,19.97,12.85,9.14,-0.66,-1.49,-1.63
나이스정보통신(주),036800,2020/12,11.37,22.18,9.67,4.42,14.66,4.79,-55.14,-52.66
나이스정보통신(주),036800,2021/12,14.81,28.26,12.45,15.59,29.1,27.5,194.66,193.19
나이스평가정보(주),030190,2011/12,9,25.7,-9.59,13.5,425.85,903.57,877.57,1555.28
나이스평가정보(주),030190,2012/12,12.29,-25.36,70.61,6.98,-20.33,-6.41,-25.79,-4.8
나이스평가정보(주),030190,2013/12,1.62,30.24,-17.77,9.55,20.4,13.87,36.61,38.84
나이스평가정보(주),030190,2014/12,13.57,3.07,24.83,9.41,25.68,3.35,14.83,-0.3
나이스평가정보(주),030190,2015/12,13.3,19.24,8.04,13.54,21.09,23.23,24.67,41.17
나이스평가정보(주),030190,2016/12,15.03,7.8,22.09,16.22,2.19,39.45,27.38,31.6
나이스평가정보(주),030190,2017/12,7.32,10.25,4.8,10.44,4.3,8.71,8.33,5.76
나이스평가정보(주),030190,2018/12,14.22,10.7,17.42,15.63,6.48,14.03,24.9,14.89
나이스평가정보(주),030190,2019/12,19.04,16.96,20.81,13.02,7.07,5.63,6.46,5.46
나이스평가정보(주),030190,2020/12,15.58,15.78,15.42,15.44,8.54,22.16,15.68,29.37
나이스평가정보(주),030190,2021/12,17.75,17.19,18.22,16.52,8.7,15.76,15.9,19.72
남광토건(주),001260,2012/12,-50.56,-67.11,-45.18,0,-41.52,0,0,0
남광토건(주),001260,2013/12,4.82,95.22,-12.82,-40.12,-27.7,0,0,0
남광토건(주),001260,2015/12,-54.48,-71.4,-28.8,0,8.52,0,0,0
남광토건(주),001260,2016/12,-26.48,-30.19,-24.21,3.07,-39.28,0,0,0
남광토건(주),001260,2017/12,-5.39,-1.36,-7.65,6.54,-37.03,0,0,213.9
남광토건(주),001260,2018/12,-10.52,-20.03,-4.82,13.4,35.95,509.09,236.17,126.69
남광토건(주),001260,2019/12,36.04,21.6,43.31,7.66,50.27,-56.73,-32.4,-35.23
남광토건(주),001260,2020/12,0.72,26.09,-10.13,25.4,0.75,215.6,256.16,257.66
남광토건(주),001260,2021/12,34.29,-10.92,61.41,32.34,49.92,36.73,57.54,59.69
남양유업(주),003920,2011/12,8.51,12.69,6.58,5.08,17.18,-34.87,-46.68,-51.85
남양유업(주),003920,2012/12,2.1,23.71,-8.5,6.33,13.26,29.83,27.3,31.46
남양유업(주),003920,2013/12,-5.59,11.46,-16.9,-5.09,-9.9,0,0,-180.32
남양유업(주),003920,2014/12,-1.26,0.18,-2.54,-0.31,-6.35,0,0,0
남양유업(주),003920,2015/12,3.21,5.46,1.16,3.06,5.5,0,16125.09,0
남양유업(주),003920,2016/12,4.76,-12.96,21.65,4.73,1.99,107.78,39.46,57.26
남양유업(주),003920,2017/12,-0.56,1.75,-2.13,0.64,-5.83,-87.85,-86.49,-84.05
남양유업(주),003920,2018/12,1.64,-1.33,3.75,-0.69,-7.47,69.03,-59.86,-142.2
남양유업(주),003920,2019/12,0.35,20.17,-13.02,2.63,-4.53,-95.14,1350.45,0
남양유업(주),003920,2020/12,-5.5,-3.73,-7.14,-5.65,-7.95,0,0,-308.84
남양유업(주),003920,2021/12,-6.1,-6.75,-5.47,-5.55,0.75,0,0,0
남해화학(주),025860,2011/12,,,,,,,,
남해화학(주),025860,2012/12,,,,,,,,
남해화학(주),025860,2013/12,,,,,,,,
남해화학(주),025860,2014/12,,,,,,,,
남해화학(주),025860,2015/12,,,,,,,,
남해화학(주),025860,2016/12,0,0,0,0,0,0,0,0
남해화학(주),025860,2017/12,5.04,-0.78,8.98,5.92,2.36,120.8,85.16,72.56
남해화학(주),025860,2018/12,,,,,,,,
남해화학(주),025860,2019/12,,,,,,,,
남해화학(주),025860,2020/12,,,,,,,,
남해화학(주),025860,2021/12,0,0,0,0,0,0,0,0
남화산업(주),111710,2018/12,,,,,,,,
남화산업(주),111710,2019/12,,,,,,,,
남화산업(주),111710,2020/12,,,,,,,,
남화산업(주),111710,2021/12,,,,,,,,
남화토건(주),091590,2012/12,9.71,6.34,14.29,10.49,1.22,-12.62,-12.2,-4.78
남화토건(주),091590,2013/12,4.41,4.01,4.91,4.03,2.74,-39.31,-16.05,-14.63
남화토건(주),091590,2014/12,-0.1,2.88,-3.86,4.19,6.11,1.23,-0.61,-3.88
남화토건(주),091590,2015/12,0.96,15.36,-18.41,0.95,-47.05,0,-63.97,-60.99
남화토건(주),091590,2016/12,7.9,15.53,-6.63,4.15,28.08,0,172.99,149.29
남화토건(주),091590,2017/12,4.55,6.02,1.09,5.65,2.78,55.37,36.48,42.03
남화토건(주),091590,2018/12,-0.58,3.09,-9.62,-0.16,-22.08,-77.78,-92.4,-87.98
남화토건(주),091590,2019/12,3.78,-13.42,52.2,3.32,3.88,42.02,741.94,424.83
남화토건(주),091590,2020/12,5.66,9.2,-0.01,3.92,40.33,173.09,30.2,26.81
남화토건(주),091590,2021/12,7.27,6.75,8.18,8.29,44.82,92.14,95.81,95.55
네이버(주),035420,2011/12,20.63,11.97,27.09,19.17,18.82,5.09,-4.88,-7.21
네이버(주),035420,2012/12,23.37,26.22,21.5,20.21,12.63,13.18,21.35,4.17
네이버(주),035420,2013/12,-7.84,14.58,-23.17,-22.42,-3.24,-25.36,247.47,304
네이버(주),035420,2014/12,25.83,6.39,45.63,22.07,19.31,44.66,-76.05,-69.18
네이버(주),035420,2015/12,29.21,20.56,35.65,18.29,17.86,0.53,14.15,-1.71
네이버(주),035420,2016/12,45.25,24.29,59.13,69.2,23.73,44.59,44.45,31.92
네이버(주),035420,2017/12,25.88,49.03,13.91,32.48,16.3,7,3.15,-8.25
네이버(주),035420,2018/12,23.22,38.97,12.57,10.04,19.42,-20.07,-16.05,-6.73
네이버(주),035420,2019/12,24.47,48.05,4.79,10.78,18.02,-24.66,-10.14,5.15
네이버(주),035420,2020/12,38.33,-2.8,86.84,26.91,-19.55,71.16,71.87,84.95
네이버(주),035420,2021/12,0,0,0,0,0,0,0,0
넥센타이어(주),002350,2011/12,51.11,52.53,48.88,16.9,24.49,-14.01,-18.12,-18.98
넥센타이어(주),002350,2012/12,7.02,15.38,-6.37,19.95,18.93,54.78,51.99,37.75
넥센타이어(주),002350,2013/12,12.97,15.84,7.32,16.99,1.62,0.05,-8.07,1.99
넥센타이어(주),002350,2014/12,9.89,14.85,-0.67,17.03,1.77,17.81,4.78,-0.63
넥센타이어(주),002350,2015/12,2.12,-0.96,9.69,10.63,4.47,7.83,-2.55,-11.7
넥센타이어(주),002350,2016/12,1.44,-0.56,5.87,16.22,3.11,10.29,38.78,64.32
넥센타이어(주),002350,2017/12,6.73,6.23,7.76,11.93,3.7,-25.24,-28.09,-22.28
넥센타이어(주),002350,2018/12,16.04,20.11,7.67,6.68,0.98,-1.61,-17.13,-26.66
넥센타이어(주),002350,2019/12,5.98,3.93,10.68,9.09,1.93,13.66,14.17,40.41
넥센타이어(주),002350,2020/12,3.06,-0.28,10.26,-0.72,-16.03,-80.99,0,-100.85
넥센타이어(주),002350,2021/12,7.97,0.28,22.97,3.41,22.45,-88.86,0,0
넥스콘테크놀러지(주),038990,2011/12,70.04,24.35,121.14,10.93,50.32,144.02,0,0
넥슨지티(주),041140,2011/12,0,0,0,0,0,0,0,0
넥슨지티(주),041140,2012/12,0,0,0,0,0,0,0,0
넥슨지티(주),041140,2013/12,,,,,,,,
넥슨지티(주),041140,2014/12,,,,,,,,
넥슨지티(주),041140,2015/12,,,,,,,,
넥슨지티(주),041140,2016/12,0,0,0,0,0,0,0,0
넥슨지티(주),041140,2017/12,14.59,156.38,-22.66,-10.9,-19.46,-113.04,-183.56,-183.56
넥슨지티(주),041140,2018/12,-2.31,-9.1,3.6,-17.13,-34.12,0,0,0
넥슨지티(주),041140,2019/12,-14.85,-6.34,-21.34,4.66,-6.92,0,0,0
넥슨지티(주),041140,2020/12,1.4,-1.52,4.06,3.83,-7.87,0,34.99,34.99
넥슨지티(주),041140,2021/12,7.28,-0.66,14.12,25.21,101.46,775.6,585.49,585.49
넷마블(주),251270,2017/12,173.2,96.55,304.51,255.95,61.65,72.99,78.07,118.92
넷마블(주),251270,2018/12,1.6,17.01,-11.23,1.04,-16.64,-52.59,-38.79,-49.39
넷마블(주),251270,2019/12,6.87,14.2,-1.18,1.77,7.79,-16.14,-17.74,14.43
넷마블(주),251270,2020/12,41.63,97.25,-28.88,21.46,14.05,34.24,100.63,257.94
넷마블(주),251270,2021/12,29.68,35.9,7.79,7.11,0.89,-44.49,-23.23,-55.01
농업회사법인(주)농우바이오,054050,2011/10,22.37,42.02,5.61,20.69,27.07,37.3,30.9,0
농업회사법인(주)농우바이오,054050,2012/09,0,0,0,0,0,0,0,0
농업회사법인(주)농우바이오,054050,2013/09,0,0,0,0,0,0,0,0
농업회사법인(주)농우바이오,054050,2014/09,6.93,6.82,7.04,6.25,9.37,27.61,24.44,32.48
농업회사법인(주)농우바이오,054050,2015/09,15.74,12.47,19.17,9.55,8.43,-17.78,12.98,45.7
농업회사법인(주)농우바이오,054050,2015/12,0,0,0,0,0,0,0,0
농업회사법인(주)농우바이오,054050,2016/12,1.98,-4.93,8.66,-4.74,445.54,1681.41,-1578.48,0
농업회사법인(주)농우바이오,054050,2017/12,8.44,8.07,8.75,3.57,1.33,-26.11,0,0
농업회사법인(주)농우바이오,054050,2018/12,10.15,4.47,14.93,31.04,-0.41,-47.88,208,367.7
농업회사법인(주)농우바이오,054050,2019/12,9.69,13.64,6.67,1.36,16.57,-24.22,-75.63,-70.58
농업회사법인(주)농우바이오,054050,2020/12,4.08,0.98,6.61,2.29,7.23,6.71,34.58,5.16
농업회사법인(주)농우바이오,054050,2021/12,3.1,0.16,5.37,3.18,2.16,62.66,-26.27,23.74
농업회사법인아시아종묘(주),154030,2018/09,4.18,2.08,5.86,12.48,-11.97,-363.73,-200.29,-201.35
농업회사법인아시아종묘(주),154030,2019/09,17.58,44.21,-3.06,-21.8,-2.09,0,0,0
농업회사법인아시아종묘(주),154030,2020/09,-2.04,-5.07,1.46,4.69,26.37,0,0,0
농업회사법인아시아종묘(주),154030,2021/09,9.92,-3.7,24.62,42.77,6.72,137.54,0,0
뉴지랩파마(주),214870,2015/12,,,,,,,,
뉴지랩파마(주),214870,2016/12,,,,,,,,
뉴지랩파마(주),214870,2017/12,0,0,0,0,0,0,0,0
뉴지랩파마(주),214870,2018/12,-19.92,-10.28,-21.67,-15.98,-39.09,0,0,0
뉴지랩파마(주),214870,2019/12,101.67,180.77,85.17,111.2,414.05,0,0,0
뉴지랩파마(주),214870,2020/12,7.22,-4.32,10.87,-5.72,-43.21,0,0,0
뉴지랩파마(주),214870,2021/12,0,0,0,0,0,0,0,0
닉스테크(주),063840,2013/12,,,,,,,,
닉스테크(주),063840,2014/12,,,,,,,,
닉스테크(주),063840,2015/12,,,,,,,,
다믈멀티미디어(주),093640,2011/12,,,,,,,,
다믈멀티미디어(주),093640,2012/12,,,,,,,,
다믈멀티미디어(주),093640,2013/12,,,,,,,,
다믈멀티미디어(주),093640,2014/12,,,,,,,,
다믈멀티미디어(주),093640,2015/12,,,,,,,,
다믈멀티미디어(주),093640,2016/12,,,,,,,,
다믈멀티미디어(주),093640,2017/12,,,,,,,,
다믈멀티미디어(주),093640,2018/12,,,,,,,,
다믈멀티미디어(주),093640,2019/12,,,,,,,,
다믈멀티미디어(주),093640,2020/12,,,,,,,,
다믈멀티미디어(주),093640,2021/12,,,,,,,,
다스코(주),058730,2011/12,15.38,11.29,17.79,4.83,15.68,207.51,436.06,419.97
다스코(주),058730,2012/12,,,,,,,,
다스코(주),058730,2013/12,,,,,,,,
다스코(주),058730,2014/12,,,,,,,,
다스코(주),058730,2015/12,0,0,0,0,0,0,0,0
다스코(주),058730,2016/12,21.99,55.83,3.6,23.2,16.06,52.58,46.07,39.48
다스코(주),058730,2017/12,43.8,15.92,66.59,16.17,42.03,32.97,51.35,52.53
다스코(주),058730,2018/12,-5.97,3.46,-11.32,4.87,7.89,-7.7,-2.62,-6.32
다스코(주),058730,2019/12,1.08,11.27,-5.67,-2.67,-10.21,-84.24,-89.58,-91.95
다스코(주),058730,2020/12,16.22,40.16,-2.51,-4.29,3.82,0,0,-667.66
다스코(주),058730,2021/12,19.63,5.75,35.25,3.57,61.98,0,0,0
다이노나(주),086080,2018/12,,,,,,,,
다이노나(주),086080,2019/12,,,,,,,,
다이노나(주),086080,2020/12,0,0,0,0,0,0,0,0
대덕GDS(주),004130,2011/12,2.5,21.86,-9.78,0.02,14.97,49.63,-57.24,-57.26
대덕GDS(주),004130,2012/12,0.63,-26.07,23.51,7.72,7.96,190.63,127.64,109.39
대덕GDS(주),004130,2013/12,12.63,51.55,-7.33,11.96,13.59,46.59,41.54,51.43
대덕GDS(주),004130,2014/12,-0.3,29.86,-25.59,6.05,-4.32,-71.26,-58.9,-63.95
대덕GDS(주),004130,2015/12,-1.91,-27.03,34.88,3.78,-11.31,-57.51,-1.55,27.84
대덕GDS(주),004130,2016/12,-2.51,10.35,-12.68,0.39,-11.45,-36.09,-54.22,-41.86
대덕GDS(주),004130,2017/12,10.82,11.46,10.17,5.01,4.14,518.09,250.64,117.27
대덕전자(주),353200,2020/12,,,,,,,,
대덕전자(주),353200,2021/12,0,0,0,0,0,0,0,0
대동금속(주),020400,2011/12,,,,,,,,
대동금속(주),020400,2012/12,,,,,,,,
대동금속(주),020400,2013/12,,,,,,,,
대동금속(주),020400,2014/12,,,,,,,,
대동금속(주),020400,2015/12,,,,,,,,
대동금속(주),020400,2016/12,,,,,,,,
대동금속(주),020400,2017/12,,,,,,,,
대동금속(주),020400,2018/12,,,,,,,,
대동금속(주),020400,2019/12,,,,,,,,
대동금속(주),020400,2020/12,,,,,,,,
대동금속(주),020400,2021/12,,,,,,,,
대동기어(주),008830,2011/12,,,,,,,,
대동기어(주),008830,2012/12,,,,,,,,
대동기어(주),008830,2013/12,,,,,,,,
대동기어(주),008830,2014/12,,,,,,,,
대동기어(주),008830,2015/12,,,,,,,,
대동기어(주),008830,2016/12,,,,,,,,
대동기어(주),008830,2017/12,,,,,,,,
대동기어(주),008830,2018/12,,,,,,,,
대동기어(주),008830,2019/12,,,,,,,,
대동기어(주),008830,2020/12,,,,,,,,
대동기어(주),008830,2021/12,,,,,,,,
대동전자(주),008110,2011/03,9.98,6.92,13.78,2.13,15.58,46.77,-47.63,0
대동전자(주),008110,2012/03,-6.82,-1.7,-12.8,-0.29,-23.08,0,0,-123.72
대동전자(주),008110,2013/03,-0.94,-10.58,11.74,8.48,-7.48,0,0,0
대동전자(주),008110,2014/03,-3.41,-2.17,-4.71,-4.11,-15.72,0,-51.41,-93.64
대동전자(주),008110,2015/03,12.79,22.21,2.62,19.63,3.1,0,-108.46,3367.07
대동전자(주),008110,2016/03,5.68,6.06,5.2,-2.47,-10.04,0,0,-100.41
대동전자(주),008110,2017/03,-3.17,-6,0.51,-0.44,9.48,0,0,0
대동전자(주),008110,2018/03,2.03,6.07,-2.87,0.12,-4.37,-119.86,-70.12,0
대동전자(주),008110,2019/03,4.16,4.13,4.19,6.79,20.56,0,505.88,9098.45
대동전자(주),008110,2020/03,4.73,2.59,7.56,6.75,-6.21,0,35.31,6.24
대동전자(주),008110,2021/03,14.5,23.88,2.66,12.23,-11.57,77.94,-25.4,163.37
대림비앤코(주),005750,2011/12,1.92,2.26,0.99,-0.94,8.58,-1.85,-20.68,-94.9
대림비앤코(주),005750,2012/12,2.69,2.87,2.2,-4.59,14.53,0,0,-6684.84
대림비앤코(주),005750,2013/12,5.29,0.12,19.65,-2.42,14.53,0,0,0
대림비앤코(주),005750,2014/12,5.09,5.3,4.59,0.94,26.83,455.35,0,0
대림비앤코(주),005750,2015/12,5.89,-1.68,23.6,4.14,22.69,51.09,151.12,245.61
대림비앤코(주),005750,2016/12,6.66,1.1,17,6.13,15.56,18.32,-5.26,16.61
대림비앤코(주),005750,2017/12,1.39,0.85,2.27,3.35,11.38,-15.56,-9.13,-0.02
대림비앤코(주),005750,2018/12,-0.98,0.31,-3.03,0.71,6.14,-39.21,-40.43,-47.56
대림비앤코(주),005750,2019/12,2.48,4.26,-0.43,-0.38,-4.34,-43.89,-47.5,-58.45
대림비앤코(주),005750,2020/12,5.55,2.08,11.51,-0.95,-1.73,-58.24,0,-152.58
대림비앤코(주),005750,2021/12,0.08,7.75,-11.99,-0.42,12.05,39.98,0,0
대림통상(주),006570,2011/12,0.29,-2.36,4.1,-3.6,1.77,-49.09,0,-257.77
대림통상(주),006570,2012/12,-4.76,-2.57,-7.71,-6.14,-6.08,0,0,0
대림통상(주),006570,2013/12,-0.07,-2.9,3.96,-5.04,-1.73,0,0,0
대림통상(주),006570,2014/12,0.47,-12.65,17.9,-4,3.49,158.87,0,0
대림통상(주),006570,2015/12,-8.55,0.63,-17.59,-6.17,0.78,0,0,0
대림통상(주),006570,2016/12,-1.23,0.06,-2.78,-1.7,3.98,0,0,0
대림통상(주),006570,2017/12,-0.61,-36.83,44.2,-5.03,13.12,-53.94,-1432.22,-1750.93
대림통상(주),006570,2018/12,-13.08,1.14,-20.78,-3.8,2.03,-152.78,0,0
대림통상(주),006570,2019/12,-9.93,-5.7,-12.86,-14.06,-8.78,0,0,0
대림통상(주),006570,2020/12,-11.05,-2.76,-17.25,-16.6,-14.71,0,0,0
대림통상(주),006570,2021/12,3.85,-0.95,8.07,-0.58,-0.86,0,0,0
대모엔지니어링(주),317850,2019/12,28.1,58.26,0.51,29,-11.82,-75.64,-44.51,-33.92
대모엔지니어링(주),317850,2020/12,0.59,-8.5,13.68,-0.15,-8.36,-91.98,-80.8,-73.93
대모엔지니어링(주),317850,2021/12,5.08,-4.88,16.63,10.25,20.15,584.46,1286.51,822.18
