회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원)
에스케이(주),034730,2011/12,117378907,-46086944,-519321389
에스케이(주),003600,2011/12,431365000,-574336000,177795000
에스케이(주),003600,2012/12,398677000,-308835000,-82810000
에스케이(주),034730,2012/12,223571282,-152042068,122255640
에스케이(주),003600,2013/12,776156000,-278530000,-255161000
에스케이(주),034730,2013/12,88645748,-70497070,-195244458
에스케이(주),003600,2014/12,718574000,-121736000,-671454000
에스케이(주),034730,2014/12,179311330,22924573,-266769070
에스케이(주),034730,2015/12,69324000,527974000,-644819000
에스케이(주),034730,2016/12,650429000,-712936000,123512000
에스케이(주),034730,2017/12,741768000,-1750772000,935815000
에스케이(주),034730,2018/12,805319000,-759172000,-6760000
에스케이(주),034730,2019/12,1276702000,-980659000,-362377000
에스케이(주),034730,2020/12,1588704000,-344868000,-1221447000
에스케이(주),034730,2021/12,320001000,-1233555000,903183000
에스케이가스(주),018670,2011/12,50598855,-157537209,19996389
에스케이가스(주),018670,2012/12,410197811,-149242771,340884073
에스케이가스(주),018670,2013/12,-474583,-60262991,-187670260
에스케이가스(주),018670,2014/12,198038089,-719172077,252457157
에스케이가스(주),018670,2015/12,37861102,-240768221,130248742
에스케이가스(주),018670,2016/12,-17643376,10633390,45452474
에스케이가스(주),018670,2017/12,77709711,-121583937,96783511
에스케이가스(주),018670,2018/12,-26079123,-56661171,-54489910
에스케이가스(주),018670,2019/12,218448887,24992922,-219953346
에스케이가스(주),018670,2020/12,279534209,-546752625,258334002
에스케이가스(주),018670,2021/12,-370332365,-94825828,479603253
에스케이네트웍스(주),001740,2011/12,166777022,-325682839,415414534
에스케이네트웍스(주),001740,2012/12,30732597,590706,-137764751
에스케이네트웍스(주),001740,2013/12,507135283,99502864,-421714591
에스케이네트웍스(주),001740,2014/12,-261736912,348099610,-108223408
에스케이네트웍스(주),001740,2015/12,96484082,53094877,-280574144
에스케이네트웍스(주),001740,2016/12,-60748309,-545064078,162947801
에스케이네트웍스(주),001740,2017/12,-631803000,870723000,-668924000
에스케이네트웍스(주),001740,2018/12,-145450000,-14826000,399467000
에스케이네트웍스(주),001740,2019/12,441967000,-323550000,-156385000
에스케이네트웍스(주),001740,2020/12,-79213000,1336248000,-950007000
에스케이네트웍스(주),001740,2021/12,503382000,173849000,-248949000
에스케이디스커버리(주),006120,2011/12,-29678053,-174043386,229049862
에스케이디스커버리(주),006120,2012/12,-196084,-178888177,167111699
에스케이디스커버리(주),006120,2013/12,44248420,-235237957,170289565
에스케이디스커버리(주),006120,2014/12,-12952688,-23604259,41319531
에스케이디스커버리(주),006120,2015/12,200377772,7083521,23120659
에스케이디스커버리(주),006120,2016/12,121602590,-109833262,-135360468
에스케이디스커버리(주),006120,2017/12,59640373,-97073557,-60696489
에스케이디스커버리(주),006120,2018/12,-9189397,5718657,5124314
에스케이디스커버리(주),006120,2019/12,-7554265,124453668,-118495009
에스케이디스커버리(주),006120,2020/12,289545,-67921090,68888256
에스케이디스커버리(주),006120,2021/12,5810648,-291793953,294767219
에스케이디앤디(주),210980,2015/12,53330790,-60182373,39789554
에스케이디앤디(주),210980,2016/12,-125986640,-87678811,195681373
에스케이디앤디(주),210980,2017/12,-37006616,22877749,30213436
에스케이디앤디(주),210980,2018/12,-135053566,-185566652,354606832
에스케이디앤디(주),210980,2019/12,198610777,-78668847,-176927594
에스케이디앤디(주),210980,2020/12,-161343272,-199274760,362392908
에스케이디앤디(주),210980,2021/12,-41851403,-61165084,103496163
에스케이렌터카(주),068400,2012/12,-49541455,11997482,41179893
에스케이렌터카(주),068400,2013/12,-56755784,-1806186,53264093
에스케이렌터카(주),068400,2014/12,-68237926,-11023759,79323129
에스케이렌터카(주),068400,2015/12,-47805029,-30724688,98665846
에스케이렌터카(주),068400,2016/12,-72204368,-14417050,111139987
에스케이렌터카(주),068400,2017/12,-45872728,-7709415,27516751
에스케이렌터카(주),068400,2018/12,-22018386,34430811,-9557555
에스케이렌터카(주),068400,2019/12,-54939757,31160984,47093997
에스케이렌터카(주),068400,2020/12,-127905928,-15775443,170903028
에스케이렌터카(주),068400,2021/12,-60707654,-26176878,154113118
에스케이바이오사이언스(주),302440,2021/12,536593688,-1421940285,958380287
에스케이바이오팜(주),326030,2020/12,-230949200,-323090525,543631223
에스케이바이오팜(주),326030,2021/12,-119102284,261389476,-2128673
에스케이브로드밴드(주),033630,2011/12,368669398,-283565487,132076296
에스케이브로드밴드(주),033630,2012/12,323520311,-285871838,-173254665
에스케이브로드밴드(주),033630,2013/12,440036122,-329345903,-129180812
에스케이브로드밴드(주),033630,2014/12,431760046,-599016224,119484093
에스케이스퀘어(주),402340,2021/12,-6207000,-131528000,63293000
에스케이씨(주),011790,2011/12,154202990,-252470875,118466109
에스케이씨(주),011790,2012/12,139159849,-351695013,185845580
에스케이씨(주),011790,2013/12,131732434,-121393551,-11270222
에스케이씨(주),011790,2014/12,128921695,-64074745,-63691012
에스케이씨(주),011790,2015/12,173071648,-142366549,-32469067
에스케이씨(주),011790,2016/12,162776069,-73685003,-69407414
에스케이씨(주),011790,2017/12,204710314,-167282446,-43347123
에스케이씨(주),011790,2018/12,177488326,-137175660,-34648242
에스케이씨(주),011790,2019/12,56227106,-135462784,66813875
에스케이씨(주),011790,2020/12,-868693,186996047,-52473689
에스케이씨(주),011790,2021/12,-87579119,-293620692,263780951
에스케이씨솔믹스(주),057500,2011/12,-23670092,-79045436,100845216
에스케이씨솔믹스(주),057500,2012/12,-19070606,-17923117,34068127
에스케이씨솔믹스(주),057500,2013/12,597980,-5584051,5756370
에스케이씨솔믹스(주),057500,2014/12,-3692577,-2372771,1714234
에스케이씨솔믹스(주),057500,2015/12,27095127,-2989524,-24807343
에스케이씨솔믹스(주),057500,2016/12,27027827,2598992,-29033501
에스케이씨솔믹스(주),057500,2017/12,45538608,-4452580,-33021411
에스케이씨솔믹스(주),057500,2018/12,24851274,-39622156,7539341
에스케이씨솔믹스(주),057500,2019/12,-5708543,-19370307,25047333
에스케이아이이테크놀로지(주),361610,2021/12,65273611,-959054168,887118904
에스케이오션플랜트(주),100090,2011/12,40684372,-17488653,-23186214
에스케이오션플랜트(주),025440,2011/12,11814129,-5706156,-5478618
에스케이오션플랜트(주),100090,2012/12,-8150325,-24772265,30895682
에스케이오션플랜트(주),025440,2012/12,11900578,-14421765,1951013
에스케이오션플랜트(주),025440,2013/12,8844711,-8946011,41646
에스케이오션플랜트(주),100090,2013/12,6528976,-3890988,786905
에스케이오션플랜트(주),100090,2014/12,15030496,-13647765,-3171143
에스케이오션플랜트(주),025440,2014/12,13268575,-7559911,-4504548
에스케이오션플랜트(주),100090,2015/12,6495307,-3889425,-3394653
에스케이오션플랜트(주),025440,2015/12,10402139,-8371307,-3221334
에스케이오션플랜트(주),025440,2016/12,10337319,-6948147,-2148702
에스케이오션플랜트(주),100090,2016/12,11572745,-2170817,-4951162
에스케이오션플랜트(주),100090,2017/12,-13880395,-21421026,42885539
에스케이오션플랜트(주),025440,2017/12,11115828,-4238673,-6309901
에스케이오션플랜트(주),025440,2018/12,6007017,-8871876,2030149
에스케이오션플랜트(주),100090,2018/12,-4616481,-52133775,45020914
에스케이오션플랜트(주),025440,2019/12,542243,-3151457,2091781
에스케이오션플랜트(주),100090,2019/12,27686608,-21237765,2735538
에스케이오션플랜트(주),025440,2020/12,4633553,-6217270,4071034
에스케이오션플랜트(주),100090,2020/12,-47492963,-2381093,48179246
에스케이오션플랜트(주),100090,2021/12,126471385,-39288885,-3698797
에스케이오션플랜트(주),025440,2021/12,-7106913,-3828574,9724572
에스케이커뮤니케이션즈(주),066270,2011/12,12126253,-43034671,275185
에스케이커뮤니케이션즈(주),066270,2012/12,-14924923,5319080,92001
에스케이커뮤니케이션즈(주),066270,2013/12,-21666303,40587411,19075
에스케이커뮤니케이션즈(주),066270,2014/12,-5962386,-17927183,0
에스케이커뮤니케이션즈(주),066270,2015/12,-2706453,8722535,0
에스케이케미칼(주),285130,2018/12,66589248,-119792719,50842117
에스케이케미칼(주),285130,2019/12,94648184,-156583767,188905521
에스케이케미칼(주),285130,2020/12,119390212,144917280,-382124005
에스케이케미칼(주),285130,2021/12,-35881104,333451555,-232034724
에스케이텔레콤(주),017670,2011/12,6034056934,-3533430472,-1462547709
에스케이텔레콤(주),017670,2012/12,3161516312,-4773622408,973160995
에스케이텔레콤(주),017670,2013/12,3022473430,-2393762127,-436749379
에스케이텔레콤(주),017670,2014/12,3221433000,-2622617000,-798911000
에스케이텔레콤(주),017670,2015/12,2947129000,-2062182000,-701420000
에스케이텔레콤(주),017670,2016/12,3575572000,-1974842000,-1158738000
에스케이텔레콤(주),017670,2017/12,3257470000,-2151918000,-1099286000
에스케이텔레콤(주),017670,2018/12,3965028000,-3109284000,-858073000
에스케이텔레콤(주),017670,2019/12,3115408000,-2984059000,-511890000
에스케이텔레콤(주),017670,2020/12,4387809000,-3178152000,-1377732000
에스케이텔레콤(주),017670,2021/12,3919829000,-2251647000,-1838576000
에스케이하이닉스(주),000660,2011/12,1815500000,-2526151000,730964000
에스케이하이닉스(주),000660,2012/12,924749000,-3899695000,2472334000
에스케이하이닉스(주),000660,2013/12,5419815000,-4006387000,-1519971000
에스케이하이닉스(주),000660,2014/12,5100398000,-5003769000,-215748000
에스케이하이닉스(주),000660,2015/12,7747769000,-6171944000,-812874000
에스케이하이닉스(주),000660,2016/12,4787499000,-5709777000,380031000
에스케이하이닉스(주),000660,2017/12,13570587000,-11328061000,-386054000
에스케이하이닉스(주),000660,2018/12,21313383000,-19864525000,-1977162000
에스케이하이닉스(주),000660,2019/12,4790532000,-5552601000,700907000
에스케이하이닉스(주),000660,2020/12,10890209000,-10212923000,-98754000
에스케이하이닉스(주),000660,2021/12,17746280000,-23624691000,5259365000
에스텍(주),069510,2011/12,15543509,-3238838,-3613253
에스텍(주),069510,2012/12,4147147,-9061902,-2523000
에스텍(주),069510,2013/12,7535525,-12876995,6995601
에스텍(주),069510,2014/12,11186033,-9333293,-2354800
에스텍(주),069510,2015/12,10331537,-2729578,-3195800
에스텍(주),069510,2016/12,9206563,-5403427,-2607100
에스텍(주),069510,2017/12,10867253,-3300417,-4205000
에스텍(주),069510,2018/12,13816879,-12112572,-4205000
에스텍(주),069510,2019/12,10440582,-1415260,-4205000
에스텍(주),069510,2020/12,10944310,25264905,-5049422
에스텍(주),069510,2021/12,-23704331,-19707750,-3386743
에스트래픽(주),234300,2017/12,17397341,-36057380,42645607
에스트래픽(주),234300,2018/12,-13977144,-35453302,26046594
에스트래픽(주),234300,2019/12,2756581,6123420,-2791445
에스트래픽(주),234300,2020/12,2903093,-3214858,-802761
에스트래픽(주),234300,2021/12,-3178707,-5929914,22048734
에스티팜(주),237690,2016/12,51063433,-94453061,85200330
에스티팜(주),237690,2017/12,54764322,-27220475,-9132145
에스티팜(주),237690,2018/12,11186751,-27797743,-9005781
에스티팜(주),237690,2019/12,-29777474,-18277954,5351788
에스티팜(주),237690,2020/12,-17074858,-66236169,116683085
에스티팜(주),237690,2021/12,4798745,-8999784,-656124
에스퓨얼셀(주),288620,2018/12,1852755,-13394022,22453001
에스퓨얼셀(주),288620,2019/12,-19737025,3987391,14461645
에스퓨얼셀(주),288620,2020/12,4163613,-15813276,33151804
에스퓨얼셀(주),288620,2021/12,-10449018,-22714298,5060378
에쓰-오일(주),010950,2011/12,440040000,-980127000,563158000
에쓰-오일(주),010950,2012/12,735380000,-597579000,-580265000
에쓰-오일(주),010950,2013/12,793070000,-95500000,-547369000
에쓰-오일(주),010950,2014/12,879212000,-964197000,211868000
에쓰-오일(주),010950,2015/12,2475536000,-2801853000,-184101000
에쓰-오일(주),010950,2016/12,1721984000,-1966919000,811125000
에쓰-오일(주),010950,2017/12,1139745000,-832671000,-598264000
에쓰-오일(주),010950,2018/12,-283675000,-407353000,877839000
에쓰-오일(주),010950,2019/12,688922000,-1068892000,6508000
에쓰-오일(주),010950,2020/12,1630113000,-631275000,-552260000
에쓰-오일(주),010950,2021/12,1467776000,196581000,-465715000
에쓰씨엔지니어링(주),023960,2011/12,-2106301,-597957,1482302
에쓰씨엔지니어링(주),023960,2012/12,-11372409,-812606,10806302
에쓰씨엔지니어링(주),023960,2013/12,8155628,4165693,-10457849
에쓰씨엔지니어링(주),023960,2014/12,-6104455,-30783,4591151
에쓰씨엔지니어링(주),023960,2015/12,13801715,-3573427,1925000
에쓰씨엔지니어링(주),023960,2016/12,-23637331,-1095795,13500000
에쓰씨엔지니어링(주),023960,2017/12,-4448971,327599,3200000
에쓰씨엔지니어링(주),023960,2018/12,28203158,-460633,-12400000
에쓰씨엔지니어링(주),023960,2019/12,-19833570,807242,5156181
에쓰씨엔지니어링(주),023960,2020/12,18517163,-35514192,385346
에쓰씨엔지니어링(주),023960,2021/12,2211276,-17271495,20338839
에어부산(주),298690,2018/12,25026163,-14242756,12365265
에어부산(주),298690,2019/12,112534647,-56263833,-49217433
에어부산(주),298690,2020/12,-116158092,30418258,83429779
에어부산(주),298690,2021/12,-69055835,-126901629,152904636
에이디엠코리아(주),187660,2021/12,1250760,-20528468,16511992
에이비엘바이오(주),298380,2018/12,-12668272,-22775481,155605066
에이비엘바이오(주),298380,2019/12,-23855091,-8259897,-47487
에이비엘바이오(주),298380,2020/12,-47294849,-3626581,598293
에이비엘바이오(주),298380,2021/12,-40605187,20221458,284129
에이비온(주),203400,2021/12,-8151033,-20325591,39936256
에이스하이텍(주),071930,2011/12,-12215210,-841155,517845
에이스하이텍(주),071930,2012/12,-1724917,1143476,1709150
에이스하이텍(주),071930,2013/12,-1075707,-11372326,14012037
에이스하이텍(주),071930,2014/12,-4035740,-10620678,11843276
에이아이비트(주),039230,2011/12,-12507593,-1372920,8453811
에이아이비트(주),039230,2012/12,4142578,1651402,-7546160
에이아이비트(주),039230,2013/12,-106161,204310,169730
에이아이비트(주),039230,2014/12,-667945,907443,1089489
에이아이비트(주),039230,2015/12,-668169,424105,1231594
에이아이비트(주),039230,2016/12,-7516832,45988845,-26108256
에이아이비트(주),039230,2017/12,-4434591,-24977267,16716176
에이아이비트(주),039230,2018/12,-3256737,-17845813,22723980
에이아이비트(주),039230,2019/12,179386,6801057,-8477300
에이아이비트(주),039230,2020/12,-1860332,2976253,-2658107
에이에프더블류(주),312610,2019/12,8085702,-42819337,35803598
에이에프더블류(주),312610,2020/12,6026181,-4033741,-2775664
에이에프더블류(주),312610,2021/12,1372354,-3161617,-477727
에이치디씨(주),012630,2011/12,-78299885,117776644,4807346
에이치디씨(주),012630,2012/12,48215491,-202427274,1960511
에이치디씨(주),012630,2013/12,236031017,-12737251,-278660360
에이치디씨(주),012630,2014/12,442731064,-180520685,-319438863
