회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS),[제조]비유동자산증가율(IFRS),[제조]유동자산증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]매출액증가율(IFRS),[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]총포괄이익증가율(IFRS)
(주)제이스텍,090470,2021/12,9.68,7.67,13.15,6.99,-28.74,0,0,0
(주)제이시스메디칼,287410,2018/12,,,,,,,,
(주)제이시스메디칼,287410,2019/12,,,,,,,,
(주)제이시스메디칼,287410,2020/12,,,,,,,,
(주)제이시스메디칼,287410,2021/12,0,0,0,0,0,0,0,0
(주)제이앤티씨,204270,2020/12,4.75,-3.4,16.36,25.62,-15.89,0,0,0
(주)제이앤티씨,204270,2021/12,-0.18,1.93,-2.68,-2.76,-15.38,0,0,0
(주)제이에스코퍼레이션,194370,2016/12,25.07,20.62,27.34,53.44,-22.94,-38.29,-58.23,-58.23
(주)제이에스코퍼레이션,194370,2017/12,-2.26,14.14,-10.19,1.53,27.16,37.48,-56.97,-56.97
(주)제이에스코퍼레이션,194370,2018/12,0.44,2.93,-1.09,-0.11,-13.27,-17.84,66.54,66.54
(주)제이에스코퍼레이션,194370,2019/12,2.98,21.9,-9.12,2.08,24.49,9.36,72.35,72.35
(주)제이에스코퍼레이션,194370,2020/12,50.34,113.64,-3.94,-6.97,-33.65,-63.14,0,-142.65
(주)제이에스코퍼레이션,194370,2021/12,-0.73,-26.92,49.2,9.74,47.41,38.99,0,0
(주)제이에스티나,026040,2011/12,6.7,-1.23,10.43,10.11,9.02,-40.42,-35.37,-34.03
(주)제이에스티나,026040,2012/12,7.87,12.43,5.95,20.28,28.39,37.56,69.45,68.81
(주)제이에스티나,026040,2013/12,7.89,9.26,7.28,14.61,13.89,30.5,12.7,12.68
(주)제이에스티나,026040,2014/12,15.14,4.58,19.94,20.16,13.69,2.36,7.8,7.8
(주)제이에스티나,026040,2015/12,9.25,5.26,10.83,9.66,-2.33,-50.12,-55.04,-55.04
(주)제이에스티나,026040,2016/12,-1.7,0.23,-2.42,-0.1,9.34,74.91,30.1,30.1
(주)제이에스티나,026040,2017/12,-11.42,19.85,-23.51,-8.49,-18.02,-97.18,0,-162.59
(주)제이에스티나,026040,2018/12,4.64,11.55,0.46,-0.82,-9.05,0,0,0
(주)제이에스티나,026040,2019/12,-30.67,-12,-43.23,-39.21,-24.78,0,0,-25528.67
(주)제이에스티나,026040,2020/12,-17.16,-9.47,-25.19,-31.79,-36.95,0,0,0
(주)제이에스티나,026040,2021/12,13.26,-14.23,47.96,96.43,12.48,0,0,0
(주)제이에스피브이,250300,2016/12,,,,,,,,
(주)제이에스피브이,250300,2017/12,,,,,,,,
(주)제이에이치코오스,065310,2011/12,-17.08,-16.06,-18.6,-20.27,-6.06,0,0,0
(주)제이엘케이,322510,2019/12,312.59,57.41,371.44,498.74,-36.75,0,0,0
(주)제이엘케이,322510,2020/12,20.41,924.33,-49.2,-15.21,1856.13,0,0,0
(주)제이엘케이,322510,2021/12,-12.76,5.69,-41.4,-20.09,-14.89,0,0,0
(주)제이와이피엔터테인먼트,035900,2011/06,46.73,257.92,28.84,144.32,0.79,0,0,0
(주)제이와이피엔터테인먼트,035900,2011/12,0,0,0,0,0,0,0,0
(주)제이와이피엔터테인먼트,035900,2012/12,0,0,0,0,0,0,0,0
(주)제이와이피엔터테인먼트,035900,2013/12,158.7,560.48,31.97,193.73,34.81,0,0,0
(주)제이와이피엔터테인먼트,035900,2014/12,6.68,7.11,5.99,18.96,148.92,0,0,0
(주)제이와이피엔터테인먼트,035900,2015/12,0.42,4.51,-6.1,5.16,9.84,-40.53,-49.96,-65.46
(주)제이와이피엔터테인먼트,035900,2016/12,14.1,-0.69,40.34,11.77,42.76,185.62,108.97,144.33
(주)제이와이피엔터테인먼트,035900,2017/12,46.13,54.03,36.2,29.3,39.2,57.42,133.66,140.67
(주)제이와이피엔터테인먼트,035900,2018/12,22.8,15.1,33.73,43.01,22.12,42.12,36.8,39.09
(주)제이와이피엔터테인먼트,035900,2019/12,24.54,16.65,34.18,21.78,22.38,54.27,24.68,28.73
(주)제이와이피엔터테인먼트,035900,2020/12,5.27,5.87,4.64,13.7,-10.1,-4.74,-10.19,-14.1
(주)제이와이피엔터테인먼트,035900,2021/12,33.77,49.99,16.32,22.82,27.09,13.49,66.34,70.42
(주)제이웨이,058420,2011/12,-33.08,-16.27,-64.49,-23.58,-20.83,0,0,0
(주)제이웨이,058420,2012/12,3.12,-13.84,77.8,-11.79,-27.21,0,0,0
(주)제이웨이,058420,2013/12,-15.7,-21.72,-2.85,-10.25,-14.38,0,0,0
(주)제이웨이,058420,2014/12,-41.93,-25.4,-70.37,-42.38,-10.9,0,0,0
(주)제이웨이,058420,2015/12,15.4,-17.97,159.9,35.05,-0.66,0,0,0
(주)제이웨이,058420,2016/12,34.45,12.02,65.09,40.31,-14.81,0,0,-424.25
(주)제이웨이,058420,2017/12,-31.03,-23.75,-37.77,-33.27,-21.41,0,0,0
(주)제이웨이,058420,2018/12,78.96,128.41,22.78,65.95,-25.25,0,0,0
(주)제이웨이,058420,2019/12,1.76,-32.66,74.52,19.47,0.64,0,0,0
(주)제이웨이,058420,2020/12,-38.16,-27.54,-46.82,-84.2,12.14,0,0,0
(주)제이콘텐트리,036420,2011/12,144.44,224.55,28.99,734.47,227.74,0,0,0
(주)제이콘텐트리,036420,2012/12,4.9,1.98,15.49,0.75,43.15,-27.89,-83.82,-79.67
(주)제이콘텐트리,036420,2013/12,-2.41,1.38,-14.55,-17.99,-11.46,-98.9,0,-2773.11
(주)제이콘텐트리,036420,2014/12,-12.63,-4.48,-43.61,-7.07,-11.8,0,0,0
(주)제이콘텐트리,036420,2015/12,83.24,99.2,-19.54,249.51,-32.92,0,0,0
(주)제이콘텐트리,036420,2016/12,1.85,-2,63.28,4.02,-97.05,0,831.91,100.72
(주)제이콘텐트리,036420,2017/12,11.3,4.69,74.49,0.33,2512.83,0,-65.57,-91.24
(주)제이콘텐트리,036420,2018/12,27.12,1.39,174.74,64.82,100.74,176.67,-3.69,214.82
(주)제이테크놀로지,035480,2011/12,-1.45,-2.7,-0.7,0.34,-13.07,0,0,0
(주)제이테크놀로지,035480,2012/12,70.36,107.23,48.7,-3.18,-1.04,0,0,-9826.72
(주)제이테크놀로지,035480,2013/12,-50.15,-47.44,-52.36,-68.08,-50.46,0,0,0
(주)제이테크놀로지,035480,2014/12,24.18,73.1,-20,439.71,-72.98,0,0,0
(주)제이테크놀로지,035480,2015/12,5.37,-19.2,53.38,3.62,485.07,0,0,-137.1
(주)제이테크놀로지,035480,2016/12,50.29,67.36,32.72,35.86,-31.23,0,0,0
(주)제이테크놀로지,035480,2017/12,-18.59,-38.27,6.96,-33.75,-66.8,0,0,0
(주)제이테크놀로지,035480,2018/12,-40.08,-30.58,-47.2,-14.26,94.43,0,0,0
(주)제이티,089790,2011/12,16.54,-0.73,40.41,38.49,5.46,0,0,0
(주)제이티,089790,2012/12,-31.24,-39.51,-23.16,13.8,6.55,-28.61,-71.03,-72.98
(주)제이티,089790,2013/12,18.92,-4.65,37.06,-6.64,-69.44,0,0,-254.22
(주)제이티,089790,2014/12,29.25,27.8,30.03,49,101.18,0,0,0
(주)제이티,089790,2015/12,12.75,88.63,-27.17,-18.82,-19.5,0,0,-175.4
(주)제이티,089790,2016/12,-18.05,-3.93,-37.3,-34.63,-35.81,0,0,0
(주)제이티,089790,2017/12,1.96,-12.32,31.77,2.75,44.07,0,0,0
(주)제이티,089790,2018/12,-0.96,-6.26,6.42,45.71,8.54,401.26,0,0
(주)제이티,089790,2019/12,35.72,-18.36,101.92,20.53,21.31,102.97,54.65,54.65
(주)제이티,089790,2020/12,-4.3,-0.86,-6.01,20.14,5.24,-12.03,39.45,39.45
(주)제이티,089790,2021/12,40.1,13.81,53.82,43.45,47.11,108.4,161.25,161.25
(주)제이티씨,950170,2019/02,43.82,85.07,22.21,66.55,-7.24,-20.96,-36.74,-36.84
(주)제이티씨,950170,2020/02,59.53,138.8,-3.37,-0.38,-1.96,-37.24,0,-244.34
(주)제이티씨,950170,2021/02,-33.63,-31.48,-37.85,-46.88,-96.96,0,0,0
(주)제일기획,030000,2011/12,11.48,1.8,14.36,4.87,17.22,-21.47,-9.17,-34.22
(주)제일기획,030000,2012/12,-10.83,26.4,-20.69,-7.76,18.49,-15.63,-27.17,-6.62
(주)제일기획,030000,2013/12,-3.81,10.15,-9.7,-9.09,8.54,-10.28,-9.52,-14.25
(주)제일기획,030000,2014/12,11.87,-9.07,22.65,29.48,-4.76,-38.4,4.32,-22.86
(주)제일기획,030000,2015/12,-7.67,21.14,-18.67,-19.27,-7.09,0.29,-51.26,-52.67
(주)제일기획,030000,2016/12,5.29,-9.18,13.52,3.54,24.77,102.7,89.1,161.04
(주)제일기획,030000,2017/12,2.62,11.08,-1.22,9.66,3.91,-11.54,77.61,74.11
(주)제일기획,030000,2018/12,1.42,0.97,1.66,0.18,12.73,-2.92,-11.16,-12.33
(주)제일기획,030000,2019/12,0.53,1.51,0.04,3.84,-4.03,15.99,34.28,32.67
(주)제일기획,030000,2020/12,2.13,11.62,-2.76,5.22,-24.29,21.7,11.08,15.08
(주)제일기획,030000,2021/12,2.91,-6.14,8.27,1.08,16.81,0.7,-20.11,-22.09
(주)제일바이오,052670,2011/12,13.49,-0.16,24.09,2.7,53.65,16.13,11.21,-30.08
(주)제일바이오,052670,2012/12,21.69,-2.4,36.75,5.96,44.03,67.49,70.12,126.45
(주)제일바이오,052670,2013/12,-0.49,1.22,-1.25,0.83,4.06,-70.82,-65.04,-53.59
(주)제일바이오,052670,2014/12,1.67,20.6,-6.99,5.27,3.05,303.98,166.32,103.49
(주)제일바이오,052670,2015/12,65.54,-9.63,110.12,93.72,-11.52,2.37,-10.89,-6.88
(주)제일바이오,052670,2016/12,-2.88,-13.93,-0.06,2.65,2.41,-20.64,19.05,10.2
(주)제일바이오,052670,2017/12,-13.93,61.59,-30.52,-11.16,-21.88,34.5,-22.17,-23.7
(주)제일바이오,052670,2018/12,-1.67,-15.57,5.43,-2.39,-0.63,26.47,31.8,86.38
(주)제일바이오,052670,2019/12,7.17,-30.24,22.48,6.52,-17.34,-62.93,96.4,53.95
(주)제일바이오,052670,2020/12,23.03,28.26,21.82,20.81,-17.34,0,-51.35,-53.33
(주)제일바이오,052670,2021/12,-8.14,-30.22,-2.72,-2.27,-10.98,0,0,-195.82
(주)제일테크노스,038010,2011/12,31.86,73.12,-17.13,3.67,-0.41,82.81,244.2,169.29
(주)제일테크노스,038010,2012/12,6.59,7.98,3.15,2.87,11.84,31.56,-27.03,-16.79
(주)제일테크노스,038010,2013/12,19.22,19.2,19.27,13.37,-0.94,-20.92,275.46,320.66
(주)제일테크노스,038010,2014/12,13.12,14.05,10.68,61.48,6.6,180.89,-3.4,280.64
(주)제일테크노스,038010,2015/12,3.24,3.76,1.83,3.77,-1.63,-32.65,-13.54,-78.78
(주)제일테크노스,038010,2016/12,2.81,-1.76,15.27,2.07,0.89,-32.08,-40.34,-37.11
(주)제일테크노스,038010,2017/12,6.57,-2.91,28.57,8.02,6.37,52.09,97.61,148.36
(주)제일테크노스,038010,2018/12,-0.2,-1.86,2.71,4.83,3.66,41.64,15.45,-31.33
(주)제일테크노스,038010,2019/12,-0.46,-7.15,10.75,2.66,3.91,-45.26,-14.01,11.67
(주)제일테크노스,038010,2020/12,-2.79,-2.25,-3.56,-5.35,-19.1,0,0,-174.09
(주)제일테크노스,038010,2021/12,5.18,-0.41,13.14,0.42,33.87,0,0,0
(주)제주반도체,080220,2011/12,28.36,-3.73,51.6,44.45,51.56,9.56,11.83,11.75
(주)제주반도체,080220,2012/12,-12.47,-15.72,-10.98,-11.96,-65.1,0,0,-169.33
(주)제주반도체,080220,2013/12,4.22,-6.12,8.71,-17.12,-51.24,0,0,0
(주)제주반도체,080220,2014/12,5.44,-31.13,19.19,-5.76,137.84,0,0,0
(주)제주반도체,080220,2015/12,29.78,-29.42,42.64,-3.45,73.55,0,0,0
(주)제주반도체,080220,2016/12,6.79,-9.43,8.54,7.18,0.81,88.43,0,0
(주)제주반도체,080220,2017/12,10.46,106.74,1.83,41.36,104.16,218.79,156.67,190.94
(주)제주반도체,080220,2018/12,69.64,173.34,50.76,42.9,21.62,40.16,59.05,32.33
(주)제주반도체,080220,2019/12,-0.32,-11.3,3.31,-5.38,-24.51,-64.74,0,-140.13
(주)제주반도체,080220,2020/12,-13.83,11.15,-20.91,20.38,1.3,-51.48,0,0
(주)제주반도체,080220,2021/12,18.17,22.56,16.41,27.22,59.88,584.91,191.13,239.3
(주)제주항공,089590,2015/12,81.18,42.78,99.65,189.44,19.08,74.16,47.33,40.88
(주)제주항공,089590,2016/12,25.68,33.82,22.89,17.4,22.95,14.11,12.83,10.62
(주)제주항공,089590,2017/12,33.21,114.56,2.74,21.62,33.26,73.11,44.97,59.49
(주)제주항공,089590,2018/12,28.08,57.96,4.71,15.31,26.13,0.72,-8.5,-15.16
(주)제주항공,089590,2019/12,42.35,82.47,-5,-15.61,9.51,0,0,-164.96
(주)제주항공,089590,2020/12,-20.68,-14.09,-35.59,-32.19,-72.82,0,0,0
(주)제주항공,089590,2021/12,8.36,0.42,32.37,-16.43,-27.61,0,0,0
(주)제테마,216080,2019/12,21.45,36.05,1.82,0,18.67,0,0,0
(주)제테마,216080,2020/12,7.34,-0.96,22.26,22.47,55.33,0,0,0
(주)제테마,216080,2021/12,121.25,36.67,244.3,31.27,60.81,0,0,0
(주)젠큐릭스,229000,2020/12,2498.14,3993.27,768.81,34294.77,962.74,0,0,0
(주)젠큐릭스,229000,2021/12,-11.3,-40.79,149.42,-41.94,49.23,0,0,-204.72
(주)젬백스&카엘,082270,2011/12,46.3,38.96,62.93,19.66,32.23,0,0,0
(주)젬백스&카엘,082270,2012/12,13.6,-13.29,65.51,22.82,32.77,0,0,0
(주)젬백스&카엘,082270,2013/12,31.26,66.71,-4.58,11.84,-3.8,-80.18,8.71,-50.27
(주)젬백스&카엘,082270,2014/12,-53.32,-36.44,-83.14,-65.2,-17.99,0,0,-1112.21
(주)젬백스&카엘,082270,2015/12,38.27,27.65,109.01,143.65,46.85,0,0,0
(주)젬백스&카엘,082270,2016/12,13.15,11.13,21.37,16.3,-28.49,0,0,-243.41
(주)젬백스&카엘,082270,2017/12,42.21,2.55,189.91,-19.8,67.83,0,0,0
(주)젬백스&카엘,082270,2018/12,0.86,-27.16,37.76,47.42,3.88,0,0,0
(주)젬백스&카엘,082270,2019/12,1.31,-1.74,3.43,-6.59,-10.62,0,0,0
(주)젬백스&카엘,082270,2020/12,-1.21,52.64,-36.84,38.61,60.88,0,0,0
(주)젬백스&카엘,082270,2021/12,5.87,23.33,-22.03,10.33,-8.06,0,771.57,188.28
(주)젬백스링크,064800,2011/12,-2.32,-2.19,-2.53,0.7,4.24,-58.01,-58.38,-67.45
(주)젬백스링크,064800,2012/12,-9.99,-6.53,-15.58,-2.96,-18.89,0,0,-221.32
(주)젬백스링크,064800,2013/12,-10.07,-14.15,-2.78,-7.67,-17.36,0,0,0
(주)젬백스링크,064800,2014/12,-10.68,-22.73,8.37,-13.91,-13.51,952.65,0,0
(주)젬백스링크,064800,2015/12,34.62,-7.62,82.25,3.32,-9.06,0,0,0
(주)젬백스링크,064800,2016/12,80.27,54.58,94.95,50.4,3.1,0,-65.26,-121.12
(주)젬백스링크,064800,2017/12,134.67,569.47,-62.36,145.03,-14.05,0,-8.83,0
(주)젬백스링크,064800,2018/12,19.87,-1.45,191.72,33.87,197.24,43.6,1982.87,1149.48
(주)젬백스링크,064800,2019/12,0.49,-0.18,2.33,17.53,126.94,401.4,-48.84,-48.51
(주)젬백스링크,064800,2020/12,-1.41,-4.28,6.19,6.34,-1.75,-31.85,-26.93,-25.58
(주)젬백스링크,064800,2021/12,8.02,-29.14,96.95,11.03,17.27,54.39,310.97,305.76
(주)조비,001550,2011/12,-8.34,-3.25,-12.7,-53.15,-16.79,0,0,0
(주)조비,001550,2012/12,-4.23,-2.2,-6.16,32.41,20.14,0,0,0
(주)조비,001550,2013/12,0.6,-0.19,1.38,110.65,26.56,0,0,0
(주)조비,001550,2014/12,2.31,3.22,1.44,-7.43,-10.64,-77.46,0,-293.02
(주)조비,001550,2015/12,4.08,-0.96,9.07,10.13,7.26,314.68,0,0
(주)조비,001550,2016/12,2.41,20.02,-13.42,20.05,0.39,-35.89,-40.84,-43.21
(주)조비,001550,2017/12,5.32,4.48,6.37,23.45,1.51,-30.99,20.45,12.52
(주)조비,001550,2018/12,0.6,-0.8,2.31,3.95,0.94,17.41,-68.8,-96.34
(주)조비,001550,2019/12,-2.49,-0.43,-4.94,-0.6,17.16,-48.94,0,-963.55
(주)조비,001550,2020/12,-4.18,-1,-8.12,6.76,3.89,294.33,0,0
(주)조비,001550,2021/12,18.12,1.1,40.91,4.01,14.86,-19.35,-38.39,-36.6
(주)조이시티,067000,2011/12,17.92,25.98,12.22,15.35,55.05,90.95,167.63,180.74
(주)조이시티,067000,2012/12,12.37,-24.04,41.22,8.08,53.33,33.89,-18.22,-26.38
(주)조이시티,067000,2013/12,-8.16,-31.56,1.82,-11.2,-37.78,0,0,-250.41
(주)조이시티,067000,2014/12,-3.06,18.21,-9.15,-6.43,22.8,0,0,0
(주)조이시티,067000,2015/12,5.49,-0.9,7.87,19.98,24.96,63.52,-63.3,-67.29
(주)조이시티,067000,2016/12,-23.49,0.43,-31.69,-33.28,26.06,-64.4,0,-677.98
(주)조이시티,067000,2017/12,-17.88,-18.73,-17.45,-29.08,25.04,0,0,0
(주)조이시티,067000,2018/12,10.45,12.99,9.18,-20.65,-4.19,0,0,0
(주)조이시티,067000,2019/12,17.36,43.68,3.85,-3.96,18.1,0,0,0
(주)조이시티,067000,2020/12,72.12,57.77,82.3,203.38,60.06,123.14,0,0
(주)조이시티,067000,2021/12,111.44,284.18,5.31,23.91,22.4,9.77,-37.56,-40.91
(주)조흥,002600,2011/12,35.89,37.03,35.34,8.17,48.42,68.8,20.54,19.84
(주)조흥,002600,2012/12,-4.75,36.72,-25.06,7.3,-2.83,-31.99,-4.05,-2.81
(주)조흥,002600,2013/12,-6.74,-4.16,-9.05,3.28,3.57,-13.41,-41.62,-41.99
(주)조흥,002600,2014/12,10.63,0.42,20.25,4.3,13.14,27.65,14.82,10.89
(주)조흥,002600,2015/12,14.09,-6.47,30.26,5.03,0.38,-8.1,25.83,29.79
(주)조흥,002600,2016/12,9.71,12.88,7.92,5.99,14.62,75.13,22.33,19.5
(주)조흥,002600,2017/12,3.07,16.29,-4.75,6.38,25.01,22.11,39.14,29.43
(주)조흥,002600,2018/12,15.93,27.2,7.8,4.26,3.67,-19.22,-28.88,-14.65
(주)조흥,002600,2019/12,11.63,11.64,11.62,3.14,16.06,8.62,-2.37,-13.54
(주)조흥,002600,2020/12,13.89,6.55,20.14,2.91,14.12,-4.56,-4.19,-2.34
(주)조흥,002600,2021/12,7.75,23.18,-3.89,9.39,12.69,61.81,113.86,118.62
(주)종근당,185750,2013/12,,,,,,,,
(주)종근당,185750,2014/12,0,0,0,0,0,0,0,0
(주)종근당,185750,2015/12,0.44,4.58,-3.37,-5.09,8.89,-20.81,0,-125.91
(주)종근당,185750,2016/12,11.35,5.22,17.48,12.62,40.42,43.42,0,0
(주)종근당,185750,2017/12,3.6,-1.29,7.97,13.35,6.29,27.54,30.99,23.02
(주)종근당,185750,2018/12,5.02,3.06,6.62,6.77,8.08,-0.14,-20.64,-26.47
(주)종근당,185750,2019/12,11.83,1.41,20.06,10.45,12.86,-1.26,26.58,31.87
(주)종근당,185750,2020/12,18.31,5.32,26.99,15.83,20.58,64.37,64.59,60.84
(주)종근당,185750,2021/12,10.11,10.29,10.01,2.06,2.57,-25.69,-55.55,-58.92
(주)종근당바이오,063160,2011/12,10.84,10.03,11.9,7.03,-9.08,-30.11,-33.88,-33.76
(주)종근당바이오,063160,2012/12,-6.49,-5.08,-8.3,4.32,2.92,-35.04,-34.97,-35.7
(주)종근당바이오,063160,2013/12,-5.35,-6.65,-3.62,-0.22,-11.77,-77.86,-76.66,-78.06
(주)종근당바이오,063160,2014/12,-5.94,-6.7,-4.97,-1.64,6,0,0,-199.6
(주)종근당바이오,063160,2015/12,3.38,1.87,5.29,4.54,0.28,0,0,0
(주)종근당바이오,063160,2016/12,6.02,-0.65,14.19,6.11,5.93,44.44,41.81,58.57
(주)종근당바이오,063160,2017/12,-0.79,2.02,-3.78,5.09,4.58,-22.24,-15.03,-6.79
(주)종근당바이오,063160,2018/12,2.81,11.54,-7.07,3.95,5.35,-22.4,-0.75,-14.17
(주)종근당바이오,063160,2019/12,26.61,45.28,1.26,7.57,10.18,125.31,58.93,59.19
(주)종근당바이오,063160,2020/12,22.28,28.63,9.91,7.74,-9.38,-39.16,-34.98,-26.92
(주)종근당바이오,063160,2021/12,3.87,-2.24,17.79,-6.51,14.26,0,0,-212.63
(주)종근당홀딩스,001630,2011/12,5.53,6.54,4.61,11.65,5.38,16.76,22.41,20.05
(주)종근당홀딩스,001630,2012/12,3.53,11.76,-4.17,4.04,4.31,-20.31,-47.59,-51.87
(주)종근당홀딩스,001630,2013/12,-76.1,-69.47,-83.32,-63.19,-99.3,-98.47,1461.7,1671.87
(주)종근당홀딩스,001630,2014/12,-3.53,5.82,-22.19,2.42,244.37,661.13,-98.45,-97.78
(주)종근당홀딩스,001630,2015/12,99.51,86.9,133.71,89.08,26.35,44.18,786.27,527.38
(주)종근당홀딩스,001630,2016/12,15.86,31.57,-18.22,22.53,-6.5,-13.47,-81.22,-84.92
(주)종근당홀딩스,001630,2017/12,6.36,20.59,-43.34,5.59,-4.17,-9.53,-41.67,-9.07
(주)종근당홀딩스,001630,2018/12,3.41,12.78,-66.23,4.06,55.98,87.59,164.86,133.86
(주)종근당홀딩스,001630,2019/12,8.62,7.93,25.52,1.06,-15.47,-28.4,-36.81,-43.35
(주)종근당홀딩스,001630,2020/12,4.55,1.05,79.23,1.97,41.08,36.83,40.83,46.5
(주)종근당홀딩스,001630,2021/12,10.35,2.27,107.61,2.25,49.56,76.89,42.46,29.72
(주)좋은사람들,033340,2011/12,12.67,12.72,12.65,13.05,7.06,-64.38,-82.28,-79.18
(주)좋은사람들,033340,2012/12,7.99,7.12,8.35,16.73,6.79,84.29,235.51,207.16
(주)좋은사람들,033340,2013/12,-3.09,-9.48,-0.5,-1,6.56,-57.57,0,-173.23
(주)좋은사람들,033340,2014/12,-0.72,-7.23,1.68,1.67,-7.61,56.32,0,0
(주)좋은사람들,033340,2015/12,-0.9,1.36,-1.67,0.64,-8.03,-90.3,-92.8,-110.13
(주)좋은사람들,033340,2016/12,-2.05,-10.56,0.9,-5.28,2.25,0,0,0
(주)좋은사람들,033340,2017/12,-10.08,-8.97,-10.41,-10.63,-5.79,0,0,0
(주)좋은사람들,033340,2018/12,3.61,-6.13,6.65,20.83,7.62,0,0,0
(주)좋은사람들,033340,2019/12,6.33,62.07,-8.98,-11.05,-1.31,0,0,-406.92
(주)좋은사람들,033340,2020/12,-39.95,-55.35,-32.42,-51.05,-3,0,0,0
(주)좋은사람들,033340,2021/12,-37.48,-30.34,-40.89,-47.73,-19.33,0,0,0
(주)주노콜렉션,221670,2017/12,,,,,,,,
(주)주노콜렉션,221670,2018/12,,,,,,,,
(주)주연테크,044380,2011/12,-19.84,-56.93,-11.15,-27.37,-40.91,0,0,-455.2
(주)주연테크,044380,2012/12,-9.12,-51.03,-4.35,-6.8,15.53,0,0,0
(주)주연테크,044380,2013/12,-7.1,-31.03,-5.71,-4.7,-19.45,0,0,0
(주)주연테크,044380,2014/12,-4.94,5.65,-5.39,-4.68,-28.88,0,0,0
(주)주연테크,044380,2015/12,-7.07,-7.12,-7.07,-20.93,21.48,0,0,0
(주)주연테크,044380,2016/12,75.82,640.36,49.01,65.47,-4.51,0,0,0
(주)주연테크,044380,2017/12,6.25,86.16,-12.6,44.6,4.84,0,0,-743.09
(주)주연테크,044380,2018/12,9.94,37.44,-3.88,-7.96,-25.92,0,0,0
(주)주연테크,044380,2019/12,-12.4,-18.67,-7.9,-9.17,22.79,0,0,0
(주)주연테크,044380,2020/12,10.79,-21.17,31.08,-6.67,32.29,0,0,0
(주)주연테크,044380,2021/12,4.96,-24.24,16.1,22.12,40.84,0,0,0
(주)중앙건설,015110,2011/12,-25.65,11.93,-37.84,-60.27,-68.01,0,0,0
(주)중앙디앤엠,051980,2011/12,60.94,3.79,159.71,10.3,155.53,0,0,0
(주)중앙디앤엠,051980,2012/12,-12.38,-4.8,-17.62,9.78,15.35,-33.5,-23.18,-20.83
(주)중앙디앤엠,051980,2013/12,-9.18,-11.32,-7.48,-13.56,-49.95,0,0,-397.75
(주)중앙디앤엠,051980,2014/12,-35.3,-9.31,-55.18,-22.76,-34.66,0,0,0
(주)중앙디앤엠,051980,2015/12,-27.58,-61.46,24.87,-66.89,7.17,0,0,0
(주)중앙디앤엠,051980,2016/12,-32.51,0.08,-48.08,18.86,-23.06,0,0,0
(주)중앙디앤엠,051980,2017/12,36.98,31.83,41.72,13.37,-46.43,0,0,0
(주)중앙디앤엠,051980,2018/12,-10.73,-2.43,-17.84,4.22,52.3,0,0,-659.39
(주)중앙디앤엠,051980,2019/12,53.15,13.25,93.75,74.18,-29.35,0,0,0
(주)중앙디앤엠,051980,2020/12,62.76,-17.04,110.21,2.74,-12.44,0,0,0
(주)중앙디앤엠,051980,2021/12,-6.9,158.75,-45.77,46.68,39.57,0,0,0
(주)중앙백신연구소,072020,2011/12,5.63,-4.38,16.19,4.99,-3.15,-48.99,-48.31,-50.25
(주)중앙백신연구소,072020,2012/12,19.83,60,-15.08,10.07,23.57,89.68,84.66,93.96
(주)중앙백신연구소,072020,2013/12,12.23,6.07,22.3,9.07,26.4,15.31,1.78,-0.81
(주)중앙백신연구소,072020,2014/12,6.26,1.17,13.48,8.03,21.6,8.59,-3.71,-3.1
(주)중앙백신연구소,072020,2015/12,2.48,-1.32,7.29,5.56,16.87,-34.39,-24.04,-23.05
(주)중앙백신연구소,072020,2016/12,18.42,11.31,26.7,9.99,9.52,92.32,90.8,79.65
(주)중앙백신연구소,072020,2017/12,10.99,29.78,-8.23,7.14,-15.92,-20.62,-26.25,-20.06
(주)중앙백신연구소,072020,2018/12,18.52,2.4,41.85,31.43,4.04,-36.82,-24.57,-29.52
(주)중앙백신연구소,072020,2019/12,-0.18,9.72,-10.52,1.6,-0.75,-22.59,-46.32,-43.57
(주)중앙백신연구소,072020,2020/12,8.71,15.53,-0.02,1.37,10.38,48.58,70.63,64.79
(주)중앙백신연구소,072020,2021/12,7.63,17,-6.24,6.26,12.65,13.9,141.99,153.05
(주)중앙에너비스,000440,2011/09,-2.83,-1.46,-13.11,6.68,19.24,83.88,141.33,130.9
(주)중앙에너비스,000440,2012/09,1.13,-0.8,17.62,0.58,-7.13,-28.35,-46.23,-45.62
(주)중앙에너비스,000440,2013/09,0.08,3.37,-23.57,1.6,-17.83,-7.33,-3.51,-3.69
(주)중앙에너비스,000440,2014/09,6.97,6.29,13.61,-0.73,-1.99,-17.18,-26.32,-28.77
(주)중앙에너비스,000440,2014/12,0,0,0,0,0,0,0,0
(주)중앙에너비스,000440,2015/12,0,0,0,0,0,0,0,0
(주)중앙에너비스,000440,2016/12,-0.35,-1.65,15.27,-0.67,2.39,12.17,29.14,13.71
(주)중앙에너비스,000440,2017/12,-6.31,-5.89,-10.58,1.85,2.95,-51.48,79,82.16
(주)중앙에너비스,000440,2018/12,-2.89,-1.49,-18.15,0.15,7.5,121.87,-44.28,-43.28
(주)중앙에너비스,000440,2019/12,4.74,4.34,9.85,-0.42,-13.72,-55.71,-31.72,-37.55
