회사명,거래소코드,회계년도,외국인_주식분포비율
일성신약(주),003120,2017/12,11.67
일성신약(주),003120,2018/12,11.26
일성신약(주),003120,2019/12,10.61
일성신약(주),003120,2020/12,2.6
일성신약(주),003120,2021/12,2.29
일신방직(주),003200,2011/12,8.11
일신방직(주),003200,2012/12,6.02
일신방직(주),003200,2013/12,6.96
일신방직(주),003200,2014/12,6.93
일신방직(주),003200,2015/12,6.35
일신방직(주),003200,2016/12,6.59
일신방직(주),003200,2017/12,6.88
일신방직(주),003200,2018/12,6.93
일신방직(주),003200,2019/12,6.83
일신방직(주),003200,2020/12,7.4
일신방직(주),003200,2021/12,8.67
일양약품(주),007570,2011/03,2.65
일양약품(주),007570,2012/03,3.17
일양약품(주),007570,2013/03,3.98
일양약품(주),007570,2014/03,3.59
일양약품(주),007570,2015/03,4.32
일양약품(주),007570,2016/12,4.46
일양약품(주),007570,2017/12,6.34
일양약품(주),007570,2018/12,8.96
일양약품(주),007570,2019/12,8.92
일양약품(주),007570,2020/12,8.09
일양약품(주),007570,2021/12,11.05
일정실업(주),008500,2011/12,4.25
일정실업(주),008500,2012/12,3.96
일정실업(주),008500,2013/12,4
일정실업(주),008500,2014/12,6.24
일정실업(주),008500,2015/12,3.13
일정실업(주),008500,2016/12,3.13
일정실업(주),008500,2017/12,4.04
일정실업(주),008500,2018/12,3.86
일정실업(주),008500,2019/12,3.29
일정실업(주),008500,2020/12,1.09
일정실업(주),008500,2021/12,0.65
일진다이아몬드(주),081000,2011/12,0.51
일진다이아몬드(주),081000,2012/12,0.55
일진다이아몬드(주),081000,2013/12,3.24
일진다이아몬드(주),081000,2014/12,3.47
일진다이아몬드(주),081000,2015/12,2.26
일진다이아몬드(주),081000,2016/12,3.95
일진다이아몬드(주),081000,2017/12,1.26
일진다이아몬드(주),081000,2018/12,1.56
일진다이아몬드(주),081000,2019/12,2.1
일진다이아몬드(주),081000,2020/12,1.78
일진다이아몬드(주),081000,2021/12,2.49
일진디스플레이(주),020760,2011/12,7.26
일진디스플레이(주),020760,2012/12,11.28
일진디스플레이(주),020760,2013/12,12.53
일진디스플레이(주),020760,2014/12,5.9
일진디스플레이(주),020760,2015/12,4.96
일진디스플레이(주),020760,2016/12,3.48
일진디스플레이(주),020760,2017/12,4.66
일진디스플레이(주),020760,2018/12,3.32
일진디스플레이(주),020760,2019/12,3.69
일진디스플레이(주),020760,2020/12,8.49
일진디스플레이(주),020760,2021/12,4.8
일진머티리얼즈(주),020150,2011/12,3.36
일진머티리얼즈(주),020150,2012/12,2.06
일진머티리얼즈(주),020150,2013/12,1.43
일진머티리얼즈(주),020150,2014/12,0.85
일진머티리얼즈(주),020150,2015/12,1.17
일진머티리얼즈(주),020150,2016/12,1.6
일진머티리얼즈(주),020150,2017/12,3.65
일진머티리얼즈(주),020150,2018/12,4.35
일진머티리얼즈(주),020150,2019/12,5.76
일진머티리얼즈(주),020150,2020/12,7.83
일진머티리얼즈(주),020150,2021/12,11.79
일진전기(주),103590,2011/12,3.09
일진전기(주),103590,2012/12,3.12
일진전기(주),103590,2013/12,2.16
일진전기(주),103590,2014/12,1.57
일진전기(주),103590,2015/12,2.03
일진전기(주),103590,2016/12,2.14
일진전기(주),103590,2017/12,2.32
일진전기(주),103590,2018/12,2.6
일진전기(주),103590,2019/12,2.03
일진전기(주),103590,2020/12,1.75
일진전기(주),103590,2021/12,2.94
일진하이솔루스(주),271940,2012/12,
일진하이솔루스(주),271940,2013/12,
일진하이솔루스(주),271940,2014/12,
일진하이솔루스(주),271940,2015/12,
일진하이솔루스(주),271940,2016/12,
일진하이솔루스(주),271940,2017/12,
일진하이솔루스(주),271940,2018/12,
일진하이솔루스(주),271940,2019/12,
일진하이솔루스(주),271940,2020/12,
일진하이솔루스(주),271940,2021/12,2.87
일진홀딩스(주),015860,2011/12,0.55
일진홀딩스(주),015860,2012/12,0.15
일진홀딩스(주),015860,2013/12,0.22
일진홀딩스(주),015860,2014/12,1.96
일진홀딩스(주),015860,2015/12,0.97
일진홀딩스(주),015860,2016/12,0.9
일진홀딩스(주),015860,2017/12,0.35
일진홀딩스(주),015860,2018/12,1.67
일진홀딩스(주),015860,2019/12,2.24
일진홀딩스(주),015860,2020/12,1.99
일진홀딩스(주),015860,2021/12,4.16
잉글우드랩(주),950140,2015/12,
잉글우드랩(주),950140,2016/12,81.92
잉글우드랩(주),950140,2017/12,
잉글우드랩(주),950140,2018/12,14.06
잉글우드랩(주),950140,2019/12,11.69
잉글우드랩(주),950140,2020/12,12.06
잉글우드랩(주),950140,2021/12,11.04
자안바이오(주),221610,2011/12,
자안바이오(주),221610,2012/12,
자안바이오(주),221610,2013/12,
자안바이오(주),221610,2014/12,
자안바이오(주),221610,2015/12,
자안바이오(주),221610,2016/12,0.8
자안바이오(주),221610,2017/12,0.57
자안바이오(주),221610,2018/12,0.4
자안바이오(주),221610,2019/12,3.12
자안바이오(주),221610,2020/12,0.55
자이글(주),234920,2013/12,
자이글(주),234920,2014/12,
자이글(주),234920,2015/12,
자이글(주),234920,2016/12,0.58
자이글(주),234920,2017/12,1.19
자이글(주),234920,2018/12,1.72
자이글(주),234920,2019/12,1.47
자이글(주),234920,2020/12,1.25
자이글(주),234920,2021/12,0.7
자이에스앤디(주),317400,2011/12,
자이에스앤디(주),317400,2012/12,
자이에스앤디(주),317400,2013/12,
자이에스앤디(주),317400,2014/12,
자이에스앤디(주),317400,2015/12,
자이에스앤디(주),317400,2016/12,
자이에스앤디(주),317400,2017/12,
자이에스앤디(주),317400,2018/12,
자이에스앤디(주),317400,2019/12,0.06
자이에스앤디(주),317400,2020/12,2.62
자이에스앤디(주),317400,2021/12,0.54
자화전자(주),033240,2011/12,1.37
자화전자(주),033240,2012/12,5.54
자화전자(주),033240,2013/12,19.2
자화전자(주),033240,2014/12,23.09
자화전자(주),033240,2015/12,21.96
자화전자(주),033240,2016/12,25.79
자화전자(주),033240,2017/12,16.87
자화전자(주),033240,2018/12,11.93
자화전자(주),033240,2019/12,12.27
자화전자(주),033240,2020/12,12.05
자화전자(주),033240,2021/12,7.71
잘만테크(주),090120,2011/12,0.35
잘만테크(주),090120,2012/12,0.73
잘만테크(주),090120,2013/12,0.22
잘만테크(주),090120,2014/12,0.24
재영솔루텍(주),049630,2011/12,0
재영솔루텍(주),049630,2012/12,0
재영솔루텍(주),049630,2013/12,0.17
재영솔루텍(주),049630,2014/12,0.3
재영솔루텍(주),049630,2015/12,0.1
재영솔루텍(주),049630,2016/12,0.59
재영솔루텍(주),049630,2017/12,0.43
재영솔루텍(주),049630,2018/12,1.37
재영솔루텍(주),049630,2019/12,0.63
재영솔루텍(주),049630,2020/12,0.74
재영솔루텍(주),049630,2021/12,2.1
전방(주),000950,2011/12,0
전방(주),000950,2012/12,0
전방(주),000950,2013/12,0
전방(주),000950,2014/12,0.28
전방(주),000950,2015/12,0.39
전방(주),000950,2016/12,0.31
전방(주),000950,2017/12,0.01
전방(주),000950,2018/12,0.14
전방(주),000950,2019/12,0.14
전방(주),000950,2020/12,0.52
전방(주),000950,2021/12,0.49
전진바이오팜(주),110020,2011/12,
전진바이오팜(주),110020,2012/12,
전진바이오팜(주),110020,2013/12,
전진바이오팜(주),110020,2014/12,
전진바이오팜(주),110020,2015/12,
전진바이오팜(주),110020,2016/12,
전진바이오팜(주),110020,2017/12,
전진바이오팜(주),110020,2018/12,0
전진바이오팜(주),110020,2019/12,0
전진바이오팜(주),110020,2020/12,1.49
전진바이오팜(주),110020,2021/12,1.04
제너셈(주),217190,2011/12,
제너셈(주),217190,2012/12,
제너셈(주),217190,2013/12,
제너셈(주),217190,2014/12,
제너셈(주),217190,2015/12,0.05
제너셈(주),217190,2016/12,0.56
제너셈(주),217190,2017/12,1.24
제너셈(주),217190,2018/12,0.9
제너셈(주),217190,2019/12,1.5
제너셈(주),217190,2020/12,1.94
제너셈(주),217190,2021/12,2.1
제룡산업(주),147830,2011/12,0
제룡산업(주),147830,2012/12,0.1
제룡산업(주),147830,2013/12,1.92
제룡산업(주),147830,2014/12,1.29
제룡산업(주),147830,2015/12,1.39
제룡산업(주),147830,2016/12,0.65
제룡산업(주),147830,2017/12,2.44
제룡산업(주),147830,2018/12,1.29
제룡산업(주),147830,2019/12,2.11
제룡산업(주),147830,2020/12,1.5
제룡산업(주),147830,2021/12,4.03
제룡전기(주),033100,2011/12,0.05
제룡전기(주),033100,2012/12,0.43
제룡전기(주),033100,2013/12,0.6
제룡전기(주),033100,2014/12,1.9
제룡전기(주),033100,2015/12,1.79
제룡전기(주),033100,2016/12,0.44
제룡전기(주),033100,2017/12,2.64
제룡전기(주),033100,2018/12,3.8
제룡전기(주),033100,2019/12,2.12
제룡전기(주),033100,2020/12,1.01
제룡전기(주),033100,2021/12,3.24
제이더블유생명과학(주),234080,2011/12,
제이더블유생명과학(주),234080,2012/12,
제이더블유생명과학(주),234080,2013/12,
제이더블유생명과학(주),234080,2014/12,
제이더블유생명과학(주),234080,2015/12,
제이더블유생명과학(주),234080,2016/12,0.95
제이더블유생명과학(주),234080,2017/12,5.74
제이더블유생명과학(주),234080,2018/12,7.11
제이더블유생명과학(주),234080,2019/12,7.06
제이더블유생명과학(주),234080,2020/12,5.31
제이더블유생명과학(주),234080,2021/12,2.71
제이더블유신약(주),067290,2011/12,2.04
제이더블유신약(주),067290,2012/12,1.1
제이더블유신약(주),067290,2013/12,0.4
제이더블유신약(주),067290,2014/12,0.45
제이더블유신약(주),067290,2015/12,1.5
제이더블유신약(주),067290,2016/12,2.49
제이더블유신약(주),067290,2017/12,1.13
제이더블유신약(주),067290,2018/12,2.96
제이더블유신약(주),067290,2019/12,2.49
제이더블유신약(주),067290,2020/12,1.74
제이더블유신약(주),067290,2021/12,1.68
제이더블유중외제약(주),001060,2011/12,2.99
제이더블유중외제약(주),001060,2012/12,3.24
제이더블유중외제약(주),001060,2013/12,3
제이더블유중외제약(주),001060,2014/12,2.06
제이더블유중외제약(주),001060,2015/12,2.98
제이더블유중외제약(주),001060,2016/12,2.11
제이더블유중외제약(주),001060,2017/12,4.43
제이더블유중외제약(주),001060,2018/12,8.27
제이더블유중외제약(주),001060,2019/12,7.57
제이더블유중외제약(주),001060,2020/12,5.78
제이더블유중외제약(주),001060,2021/12,5.56
제이더블유홀딩스(주),096760,2011/12,0.27
제이더블유홀딩스(주),096760,2012/12,0.89
제이더블유홀딩스(주),096760,2013/12,1.13
제이더블유홀딩스(주),096760,2014/12,1.11
제이더블유홀딩스(주),096760,2015/12,2.21
제이더블유홀딩스(주),096760,2016/12,2.95
제이더블유홀딩스(주),096760,2017/12,3.23
제이더블유홀딩스(주),096760,2018/12,5.1
제이더블유홀딩스(주),096760,2019/12,5.3
제이더블유홀딩스(주),096760,2020/12,4.29
제이더블유홀딩스(주),096760,2021/12,1.85
제이스코홀딩스(주),023440,2011/12,0
제이스코홀딩스(주),023440,2012/12,0
제이스코홀딩스(주),023440,2013/12,0.14
제이스코홀딩스(주),023440,2014/12,0.15
제이스코홀딩스(주),023440,2015/12,0.49
제이스코홀딩스(주),023440,2016/12,0.4
제이스코홀딩스(주),023440,2017/12,1.66
제이스코홀딩스(주),023440,2018/12,4.38
제이스코홀딩스(주),023440,2019/12,0.93
제이스코홀딩스(주),023440,2020/12,1.8
제이스코홀딩스(주),023440,2021/12,0.53
제이씨케미칼(주),137950,2011/12,0.12
제이씨케미칼(주),137950,2012/12,0.26
제이씨케미칼(주),137950,2013/12,0.14
제이씨케미칼(주),137950,2014/12,0.13
제이씨케미칼(주),137950,2015/12,0.22
제이씨케미칼(주),137950,2016/12,1.8
제이씨케미칼(주),137950,2017/12,0.45
제이씨케미칼(주),137950,2018/12,0.79
제이씨케미칼(주),137950,2019/12,0.78
제이씨케미칼(주),137950,2020/12,1.07
제이씨케미칼(주),137950,2021/12,1.15
제이씨현시스템(주),033320,2011/12,0
제이씨현시스템(주),033320,2012/12,0
제이씨현시스템(주),033320,2013/12,0.28
제이씨현시스템(주),033320,2014/12,0
제이씨현시스템(주),033320,2015/12,0
제이씨현시스템(주),033320,2016/12,0.07
제이씨현시스템(주),033320,2017/12,0.63
제이씨현시스템(주),033320,2018/12,2.96
제이씨현시스템(주),033320,2019/12,1.77
제이씨현시스템(주),033320,2020/12,2.24
제이씨현시스템(주),033320,2021/12,1.02
제이앤유글로벌,086200,2011/12,1.07
제이앤유글로벌,086200,2012/12,2.08
제이앤유글로벌,086200,2013/12,2.03
제이앤유글로벌,086200,2014/12,2.07
제이앤유글로벌,086200,2015/12,
제이에스전선(주),005560,2011/12,0.55
제이에스전선(주),005560,2012/12,0.51
제이에스전선(주),005560,2013/12,0.52
제이엔케이히터(주),126880,2011/12,9.27
제이엔케이히터(주),126880,2012/12,0.41
제이엔케이히터(주),126880,2013/12,0.35
제이엔케이히터(주),126880,2014/12,0.31
제이엔케이히터(주),126880,2015/12,0.23
제이엔케이히터(주),126880,2016/12,0.99
제이엔케이히터(주),126880,2017/12,0.34
제이엔케이히터(주),126880,2018/12,1.55
제이엔케이히터(주),126880,2019/12,2.27
제이엔케이히터(주),126880,2020/12,1.07
제이엔케이히터(주),126880,2021/12,1.1
제이엠아이(주),033050,2011/12,1.03
제이엠아이(주),033050,2012/12,0.29
제이엠아이(주),033050,2013/12,0.34
제이엠아이(주),033050,2014/12,0.24
제이엠아이(주),033050,2015/12,0.89
제이엠아이(주),033050,2016/12,1.2
제이엠아이(주),033050,2017/12,0.72
제이엠아이(주),033050,2018/12,1.48
제이엠아이(주),033050,2019/12,3.33
제이엠아이(주),033050,2020/12,1.8
제이엠아이(주),033050,2021/12,6.7
제이엠티(주),094970,2011/12,0.17
제이엠티(주),094970,2012/12,0.8
제이엠티(주),094970,2013/12,0.22
제이엠티(주),094970,2014/12,0.86
제이엠티(주),094970,2015/12,0.81
제이엠티(주),094970,2016/12,0.28
제이엠티(주),094970,2017/12,4.47
제이엠티(주),094970,2018/12,0.96
제이엠티(주),094970,2019/12,6.29
제이엠티(주),094970,2020/12,3.62
제이엠티(주),094970,2021/12,4.13
제이준코스메틱(주),025620,2011/12,0.06
제이준코스메틱(주),025620,2012/12,0.39
제이준코스메틱(주),025620,2013/12,0.69
제이준코스메틱(주),025620,2014/12,0.05
제이준코스메틱(주),025620,2015/12,2
제이준코스메틱(주),025620,2016/12,1.18
제이준코스메틱(주),025620,2017/12,1.79
제이준코스메틱(주),025620,2018/12,3.68
제이준코스메틱(주),025620,2019/12,0.89
제이준코스메틱(주),025620,2020/12,1.28
제이준코스메틱(주),025620,2021/12,2.46
제일모직(주),001300,2011/12,22.9
제일모직(주),001300,2012/12,25.59
제일모직(주),001300,2013/12,23.94
제일약품(주),271980,2017/12,7.2
제일약품(주),271980,2018/12,3.03
제일약품(주),271980,2019/12,3.5
제일약품(주),271980,2020/12,4.25
제일약품(주),271980,2021/12,2.91
제일연마공업(주),001560,2011/12,0.03
제일연마공업(주),001560,2012/12,0
제일연마공업(주),001560,2013/12,1.47
제일연마공업(주),001560,2014/12,2.75
제일연마공업(주),001560,2015/12,2.43
제일연마공업(주),001560,2016/12,3.72
제일연마공업(주),001560,2017/12,4.03
제일연마공업(주),001560,2018/12,4.15
제일연마공업(주),001560,2019/12,5.01
제일연마공업(주),001560,2020/12,4.87
제일연마공업(주),001560,2021/12,5.43
제일전기공업(주),199820,2011/12,
제일전기공업(주),199820,2012/12,
제일전기공업(주),199820,2013/12,
제일전기공업(주),199820,2014/12,
제일전기공업(주),199820,2015/12,
제일전기공업(주),199820,2016/12,
제일전기공업(주),199820,2017/12,
제일전기공업(주),199820,2018/12,
제일전기공업(주),199820,2019/12,
제일전기공업(주),199820,2020/12,0.14
제일전기공업(주),199820,2021/12,0.19
제일파마홀딩스(주),002620,2011/12,18.24
제일파마홀딩스(주),002620,2012/12,19.43
제일파마홀딩스(주),002620,2013/12,18.73
제일파마홀딩스(주),002620,2014/12,15.78
제일파마홀딩스(주),002620,2015/12,8.37
제일파마홀딩스(주),002620,2016/12,5.31
제일파마홀딩스(주),002620,2017/12,7.31
제일파마홀딩스(주),002620,2018/12,12.96
제일파마홀딩스(주),002620,2019/12,12.1
제일파마홀딩스(주),002620,2020/12,9.58
제일파마홀딩스(주),002620,2021/12,9.58
제주맥주(주),276730,2016/12,
제주맥주(주),276730,2017/12,
제주맥주(주),276730,2018/12,
제주맥주(주),276730,2019/12,
제주맥주(주),276730,2020/12,
제주맥주(주),276730,2021/12,0.39
조광아이엘아이(주),044060,2011/12,0.35
조광아이엘아이(주),044060,2012/12,0.32
조광아이엘아이(주),044060,2013/12,0
조광아이엘아이(주),044060,2014/12,0
조광아이엘아이(주),044060,2015/12,0.46
조광아이엘아이(주),044060,2016/12,0.71
조광아이엘아이(주),044060,2017/12,1.1
조광아이엘아이(주),044060,2018/12,4.48
조광아이엘아이(주),044060,2019/12,4.41
조광아이엘아이(주),044060,2020/12,3.69
조광아이엘아이(주),044060,2021/12,1.8
조광페인트(주),004910,2011/12,0.21
조광페인트(주),004910,2012/12,0.24
조광페인트(주),004910,2013/12,4.71
