회사명,거래소코드,회계년도,[제조]매출액순이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]광고선전비 대 매출액비율(IFRS),[제조]유보율(IFRS)
대원미디어(주),048910,2018/12,11.69,18.6,22.01,87.64,1.64,1001.8
대원미디어(주),048910,2019/12,-0.68,-1.18,-1.49,90.24,1.07,968.72
대원미디어(주),048910,2020/12,-0.04,-0.1,-0.14,92.56,0.38,992.76
대원미디어(주),048910,2021/12,1.3,3.23,4.52,91.31,0.49,1046.33
대원산업(주),005710,2011/12,3.64,8.48,15.75,92.84,0,1445
대원산업(주),005710,2012/12,4.93,11.05,20.2,90.79,0,1763.83
대원산업(주),005710,2013/12,4.71,9.19,15.76,92.61,0,1788.75
대원산업(주),005710,2014/12,4.3,8.15,13.67,94.66,0,1819.97
대원산업(주),005710,2015/12,3.74,7.4,12.46,93.77,0,2025.97
대원산업(주),005710,2016/12,3.88,6.96,11.64,93.1,0,2264.85
대원산업(주),005710,2017/12,4.5,8.14,12.91,91.42,0,2337.74
대원산업(주),005710,2018/12,4.94,7.51,11.27,92.07,0,2580.29
대원산업(주),005710,2019/12,4.92,6.56,9.59,93.71,0,2804.68
대원산업(주),005710,2020/12,3.91,4.76,6.82,93.25,0,2971.54
대원산업(주),005710,2021/12,4.57,6.39,9.01,92.84,0,3270.94
대원전선(주),006340,2011/12,0.37,0.87,2.7,96.65,0.01,92.89
대원전선(주),006340,2012/12,0.63,1.32,4.09,95.85,0.02,101.43
대원전선(주),006340,2013/12,0.4,0.91,2.64,96.48,0.01,105.07
대원전선(주),006340,2014/12,0.08,0.16,0.42,97.4,0.02,105.54
대원전선(주),006340,2015/12,0.39,0.89,2.27,96.87,0.02,110.14
대원전선(주),006340,2016/12,0.61,1.32,3.27,97.23,0.03,127.08
대원전선(주),006340,2017/12,0.13,0.31,0.81,98.38,0.01,127.84
대원전선(주),006340,2018/12,0.29,0.61,1.53,97.48,0.01,130.84
대원전선(주),006340,2019/12,-0.1,-0.22,-0.5,97.45,0.02,129.08
대원전선(주),006340,2020/12,0.64,1.22,2.77,96.82,0.01,133.67
대원전선(주),006340,2021/12,0.28,0.63,1.5,97.72,0.01,139.82
대원제약(주),003220,2011/12,7.04,7.16,9.69,44.11,4.06,1520.13
대원제약(주),003220,2012/12,7.13,6.69,8.82,47.74,2.13,1495.83
대원제약(주),003220,2013/12,8.04,8.14,10.54,46.65,2.32,1483.51
대원제약(주),003220,2014/12,8.92,9.39,12.36,44.93,2.12,1550.21
대원제약(주),003220,2015/12,8.63,9.82,12.96,45.86,3.11,1646.86
대원제약(주),003220,2016/12,8.2,9.57,12.57,42.8,3.53,1771.5
대원제약(주),003220,2017/12,3.09,3.71,4.96,42.65,4.36,1761.97
대원제약(주),003220,2018/12,8.21,9.38,13.43,42.16,4.06,1832.77
대원제약(주),003220,2019/12,8.56,9.06,14.1,43.25,3.99,1992.57
대원제약(주),003220,2020/12,5.71,5.33,8.47,46.05,3.49,2069.9
대원제약(주),003220,2021/12,1.98,1.84,3.15,48.34,3.69,2018.3
대원화성(주),024890,2011/12,-9.65,-10.41,-24.44,90.29,0.02,180.52
대원화성(주),024890,2012/12,-1.41,-1.58,-4.16,88.24,0.02,173.69
대원화성(주),024890,2013/12,-5.03,-5.3,-14.72,84.61,0.04,144.14
대원화성(주),024890,2014/12,4.56,5.59,14.59,81.38,0.03,169.85
대원화성(주),024890,2015/12,6.86,8.63,18.18,81.78,0.01,203.27
대원화성(주),024890,2016/12,4.87,4.94,9.11,80.87,0.05,230.43
대원화성(주),024890,2017/12,-0.78,-0.75,-1.31,82.85,0.02,226.88
대원화성(주),024890,2018/12,0.66,0.64,1.04,87.97,0.02,253.74
대원화성(주),024890,2019/12,4.62,4.85,7.81,89.95,0.03,283.75
대원화성(주),024890,2020/12,-2.09,-1.7,-2.77,92.84,0.01,268.45
대원화성(주),024890,2021/12,-6.51,-5.44,-9.52,94.33,0.03,246.16
대정화금(주),120240,2011/12,12.13,10.12,13.21,77.91,0,1784.12
대정화금(주),120240,2012/12,6.6,5.26,6.6,81.13,0.12,1834.59
대정화금(주),120240,2013/12,16.99,12.43,16.08,79.21,0,2172.99
대정화금(주),120240,2014/12,10.76,6.93,9.52,78.27,0.08,2354.7
대정화금(주),120240,2015/12,13.22,7.7,10.13,74.44,0.05,2543.12
대정화금(주),120240,2016/12,12.35,7.08,9.06,74.5,0.09,2747.72
대정화금(주),120240,2017/12,11.02,6.53,7.95,74.89,0.1,3067.34
대정화금(주),120240,2018/12,13.6,8.33,9.44,75.83,0.06,3125.05
대정화금(주),120240,2019/12,7.62,4.33,5.15,76.11,0,3315.53
대정화금(주),120240,2020/12,11.11,5.71,7.15,76.85,0,3492.4
대정화금(주),120240,2021/12,9.5,5.21,6.42,80.11,0.01,3662.24
대주산업(주),003310,2011/12,0.3,0.34,0.61,87.43,0.06,138.73
대주산업(주),003310,2012/12,-0.14,-0.15,-0.28,87.03,0.03,137.89
대주산업(주),003310,2013/12,1.43,1.53,2.78,84.84,0.04,144.9
대주산업(주),003310,2014/12,1.96,1.89,3.28,81.97,0.04,151.46
대주산업(주),003310,2015/12,1.69,1.79,3.01,80.62,0.05,156.3
대주산업(주),003310,2016/12,2.36,2.57,4.16,78.3,0.05,160.15
대주산업(주),003310,2017/12,3.34,3.54,5.75,78.19,0.04,171.68
대주산업(주),003310,2018/12,2,1.93,3.29,83.51,0.04,174.22
대주산업(주),003310,2019/12,2.14,2.04,3.49,85.18,0.17,180.26
대주산업(주),003310,2020/12,4.53,4.35,7.2,82.66,0.25,193.06
대주산업(주),003310,2021/12,4.68,4.17,6.57,84.47,0.63,249.26
대주전자재료(주),078600,2011/12,4.37,4.91,14.2,81.61,0.12,826.13
대주전자재료(주),078600,2012/12,7.82,6.23,16.41,74.36,0.14,1016.03
대주전자재료(주),078600,2013/12,-0.62,-0.33,-0.78,77.54,0.11,1038.91
대주전자재료(주),078600,2014/12,-13.54,-6.08,-15.35,77.67,0.12,893.18
대주전자재료(주),078600,2015/12,-12.33,-3.92,-10.22,78.97,0.12,1097.73
대주전자재료(주),078600,2016/12,0.63,0.23,0.57,71.12,0.09,813.15
대주전자재료(주),078600,2017/12,-11.96,-6.57,-15.67,80.02,0.03,678.16
대주전자재료(주),078600,2018/12,0.88,0.48,1.04,78.1,0.03,1024.76
대주전자재료(주),078600,2019/12,-2.12,-1.08,-2.28,81.45,0.03,987.49
대주전자재료(주),078600,2020/12,5.01,3.15,7.06,78.9,0.03,1046.9
대주전자재료(주),078600,2021/12,13.87,9.05,20.03,77.04,0.03,1604.21
대창단조(주),015230,2011/12,5.78,16.23,33.38,90.2,0.01,577.55
대창단조(주),015230,2012/12,8.13,19.29,29.05,87.35,0,784.45
대창단조(주),015230,2013/12,8.32,14.77,18.37,86.98,0.01,940.8
대창단조(주),015230,2014/12,7.51,11.19,13.52,87.86,0,1066.58
대창단조(주),015230,2015/12,7.57,9.65,11.46,86.61,0,1163.7
대창단조(주),015230,2016/12,8.8,9.73,11.28,85.96,0.01,1306.7
대창단조(주),015230,2017/12,4.63,6.02,6.99,89.6,0,1382.54
대창단조(주),015230,2018/12,3.18,4.97,5.74,93.83,0,1448.76
대창단조(주),015230,2019/12,5.11,6.31,7.1,91.1,0,1045.07
대창단조(주),015230,2020/12,4.21,4.57,5.11,90.83,0,1081.49
대창단조(주),015230,2021/12,5.49,8.16,9.35,90.03,0,1177.05
대한광통신(주),010170,2011/12,-0.83,-0.34,-0.6,84.33,0,787.2
대한광통신(주),010170,2012/12,-4.4,-2.23,-4.24,82.2,0,553.81
대한광통신(주),010170,2013/12,-31.84,-17.12,-31.86,89.55,0,333.09
대한광통신(주),010170,2014/12,-25.56,-15.86,-30.77,88.4,0,217.44
대한광통신(주),010170,2015/12,-1.31,-0.91,-1.91,89.44,0,211.84
대한광통신(주),010170,2016/12,-10.66,-8.84,-18.47,88.21,0,158.48
대한광통신(주),010170,2017/12,10.55,10.06,18.08,77.92,0,226.3
대한광통신(주),010170,2018/12,14.71,8.91,14.6,77.91,0,421.57
대한광통신(주),010170,2019/12,-9.53,-3.91,-6.37,92.68,0,389.69
대한광통신(주),010170,2020/12,-24.77,-9.89,-16.51,101.22,0,315.83
대한광통신(주),010170,2021/12,-41.49,-19.9,-38.75,100.94,0,180.79
대한그린파워(주),060900,2011/12,3.17,3.06,5.94,80.03,0,61.91
대한그린파워(주),060900,2012/12,-21.3,-13.87,-33.5,85.92,0,35.69
대한그린파워(주),060900,2013/12,-57.16,-21.73,-72.78,94.88,0,-3.89
대한그린파워(주),060900,2014/12,-395.41,-116.99,0,128.74,0,0
대한그린파워(주),060900,2015/12,-49.36,-35.76,0,125.8,0,94.82
대한그린파워(주),060900,2016/12,-7.18,-10.93,-18.26,94.62,0,55.08
대한그린파워(주),060900,2017/12,-24.46,-29.1,-61.44,108.33,0.01,71.29
대한그린파워(주),060900,2018/12,-41.75,-42.58,-80.5,109.54,0,63.77
대한그린파워(주),060900,2019/12,-79.18,-33.97,-59.06,123.54,0.33,86.97
대한그린파워(주),060900,2020/12,-532.35,-40.21,-75.88,178.99,0.36,109.24
대한그린파워(주),060900,2021/12,-34.66,-9.43,-19.04,83.6,0.2,133.71
대한뉴팜(주),054670,2011/12,1.45,0.52,0.87,47.81,2.35,1044.95
대한뉴팜(주),054670,2012/12,-11.52,-4.36,-7.79,48.61,0.74,960.56
대한뉴팜(주),054670,2013/12,-3.45,-1.52,-2.8,42.97,1.22,941.07
대한뉴팜(주),054670,2014/12,3.7,2.04,3.66,43.24,1.21,972.28
대한뉴팜(주),054670,2015/12,4.6,3.15,5.49,43.71,1.3,1018.46
대한뉴팜(주),054670,2016/12,-5.18,-4.31,-7.64,44.29,1.24,934.87
대한뉴팜(주),054670,2017/12,-15.73,-16.3,-33.49,46.51,1.1,663.44
대한뉴팜(주),054670,2018/12,2.05,2.13,5.18,47.16,0.7,543.05
대한뉴팜(주),054670,2019/12,11.36,12.88,29.27,46.05,0.86,793.65
대한뉴팜(주),054670,2020/12,-6.64,-7.61,-16.8,48.79,0.54,738.83
대한뉴팜(주),054670,2021/12,9.42,10.8,22.48,49.59,0.5,1091.79
대한방직(주),001070,2011/12,-3.82,-4.04,-11.04,97.18,0,1671.46
대한방직(주),001070,2012/12,-3.71,-3.55,-10.79,95.64,0,1491.1
대한방직(주),001070,2013/12,1.94,1.97,6.03,93.4,0,1584.82
대한방직(주),001070,2014/12,-9.5,-6.9,-16.67,96.75,0,3263.93
대한방직(주),001070,2015/12,-1.12,-0.69,-1.48,92.47,0,3211.31
대한방직(주),001070,2016/12,0.1,0.06,0.13,92.97,0,3565.71
대한방직(주),001070,2017/12,-8.36,-4.53,-9.19,96.4,0,3197.57
대한방직(주),001070,2018/12,1.71,1.11,2,98.13,0.01,3262.46
대한방직(주),001070,2019/12,-10.7,-7.02,-10.73,97.81,0,2921.39
대한방직(주),001070,2020/12,1.42,1.19,1.85,91.34,0,3106.12
대한방직(주),001070,2021/12,0.63,0.55,0.9,91,0,3147.04
대한약품공업(주),023910,2011/12,5.32,5.12,11.09,72.17,0.03,1319.85
대한약품공업(주),023910,2012/12,7.53,7.59,16.1,70.97,0.04,1517.69
대한약품공업(주),023910,2013/12,7.28,7.07,15.03,71.41,0.04,1755.37
대한약품공업(주),023910,2014/12,9.33,8.33,17.4,69.24,0.05,2036.57
대한약품공업(주),023910,2015/12,11.09,10.19,19.55,67.96,0.11,2461.3
대한약품공업(주),023910,2016/12,12.66,11.81,20.8,68.72,0.06,2998.12
대한약품공업(주),023910,2017/12,17.19,14.41,23.78,62.07,0.05,3762.69
대한약품공업(주),023910,2018/12,17.97,13.61,22.26,62.04,0.04,4578.72
대한약품공업(주),023910,2019/12,16.69,11.7,18.34,64.75,0.04,5459.18
대한약품공업(주),023910,2020/12,10.47,6.95,9.97,65.96,0.02,5964.11
대한약품공업(주),023910,2021/12,13.22,8.63,11.79,67.32,0.03,6660.27
대한유화(주),006650,2011/12,1.41,2.29,3.78,95.5,0,1751.23
대한유화(주),006650,2012/12,-0.72,-1.2,-2.03,97.79,0,1688.73
대한유화(주),006650,2013/12,1.19,1.82,3.14,96.51,0,1740.59
대한유화(주),006650,2014/12,2.96,4.52,7.81,93.95,0,1860.78
대한유화(주),006650,2015/12,11.39,13.74,21.87,81.16,0,2319.75
대한유화(주),006650,2016/12,16.86,16.92,23.97,75.31,0,2933.76
대한유화(주),006650,2017/12,11.62,11.44,15.45,81.2,0,3374.2
대한유화(주),006650,2018/12,9.83,13.17,16.31,85.48,0,3911.19
대한유화(주),006650,2019/12,4.87,5.3,5.98,92.55,0,4085.49
대한유화(주),006650,2020/12,6.35,6.12,6.71,88.69,0,4346.76
대한유화(주),006650,2021/12,5.65,6.57,7.49,91.06,0,4649.59
대한전선(주),001440,2011/12,-8.27,-7.62,-50.4,95.06,0.04,3.07
대한전선(주),001440,2012/12,-22.36,-17.87,-134.13,94.54,0.03,39.49
대한전선(주),001440,2013/12,-37,-37.79,-241.5,95.83,0.02,-33.59
대한전선(주),001440,2014/12,-15.94,-18.57,-167.22,92.36,0.04,-82.73
대한전선(주),001440,2015/12,-4.21,-4.61,-30.28,91.26,0.03,-18.4
대한전선(주),001440,2016/12,0.84,0.82,2.79,90.56,0.05,-10.11
대한전선(주),001440,2017/12,-0.89,-1.04,-3.48,92.69,0.04,-11.88
대한전선(주),001440,2018/12,0.37,0.47,1.55,93.2,0.04,-15.13
대한전선(주),001440,2019/12,-2.04,-2.4,-8.26,94.6,0.04,-21.67
대한전선(주),001440,2020/12,1.68,2.07,6.93,92.84,0.02,-11.74
대한전선(주),001440,2021/12,1.15,1.7,5.61,94.53,0.02,-7.65
대한제강(주),084010,2011/12,1.45,1.89,4.01,93.41,0.02,1361.77
대한제강(주),084010,2012/12,2.97,4.28,8.93,93,0.04,1465.34
대한제강(주),084010,2013/12,1.69,2.38,4.68,94.36,0.03,1519.36
대한제강(주),084010,2014/12,-0.25,-0.36,-0.69,94.36,0.05,1502.11
대한제강(주),084010,2015/12,3.99,5.32,8.76,88.09,0.04,1625.41
대한제강(주),084010,2016/12,4.32,6.22,8.66,89.09,0.02,1757.65
대한제강(주),084010,2017/12,2.38,4.28,6.09,92.25,0.02,1833.45
대한제강(주),084010,2018/12,-2.39,-3.91,-5.57,95.6,0.03,1706.82
대한제강(주),084010,2019/12,2.72,4.2,5.55,91.84,0.02,1780.33
대한제강(주),084010,2020/12,1.34,1.74,2.35,86.98,0.01,1790.88
대한제강(주),084010,2021/12,8.37,13.25,19.75,86.2,0.01,2168.04
대한제당(주),001790,2011/12,0.51,0.65,1.54,90.8,0.05,1987.95
대한제당(주),001790,2012/12,1.89,2.48,5.94,89.33,0.04,2084.95
대한제당(주),001790,2013/12,0.63,0.76,1.73,88.85,0.05,2115.63
대한제당(주),001790,2014/12,0.12,0.14,0.31,88.28,0.05,1771.32
대한제당(주),001790,2015/12,-0.98,-1.1,-2.59,89.99,0.05,1702.14
대한제당(주),001790,2016/12,2.97,3.34,7.76,89.25,0.05,1841.28
대한제당(주),001790,2017/12,0.65,0.73,1.63,91.75,0.03,1843.02
대한제당(주),001790,2018/12,0.6,0.67,1.45,89.66,0.03,1831.03
대한제당(주),001790,2019/12,1.36,1.53,3.28,90.1,0.02,1869.02
대한제당(주),001790,2020/12,1.53,1.71,3.63,89.28,0.02,1926.32
대한제당(주),001790,2021/12,1.17,1.34,2.8,90.65,0.02,936.35
대한제분(주),001130,2011/12,0.65,0.35,0.42,90.74,0.42,6402.41
대한제분(주),001130,2012/12,6.18,3.42,4.14,83.1,0.42,6831.5
대한제분(주),001130,2013/12,3.79,1.95,2.38,84.94,0.43,6828.74
대한제분(주),001130,2014/12,6.65,3.34,4.12,77.33,0.42,6894.99
대한제분(주),001130,2015/12,6.32,2.92,3.58,78.27,0.58,7146.76
대한제분(주),001130,2016/12,6.77,2.87,3.35,77.4,0.61,7200.33
대한제분(주),001130,2017/12,4.82,2.01,2.24,79.97,0.55,7323.79
대한제분(주),001130,2018/12,11.36,4.96,5.46,81.42,0.58,7588.98
대한제분(주),001130,2019/12,0.86,0.4,0.43,86.28,0.61,7563.7
대한제분(주),001130,2020/12,1.77,0.79,0.85,83.45,0.46,7642.82
대한제분(주),001130,2021/12,23.03,9.95,11.55,83.16,0.83,8696.46
대한해운(주),005880,2011/12,-154.73,-52.7,-429.79,117.1,0,-33.5
대한해운(주),005880,2012/12,-42.04,-16.25,0,113.14,0,0
대한해운(주),005880,2013/12,71.69,29.06,0,77.16,0,237.32
대한해운(주),005880,2014/12,12.46,5.62,15.72,81.46,0,303.4
대한해운(주),005880,2015/12,7.57,2.71,7.18,81.21,0,360.21
대한해운(주),005880,2016/12,5.33,1.6,4.69,89.72,0,395.69
대한해운(주),005880,2017/12,6.02,2.23,7.39,86.74,0,373.98
대한해운(주),005880,2018/12,4.12,1.55,5.44,89.18,0,406.83
대한해운(주),005880,2019/12,7.67,1.95,7.21,83.61,0,460.89
대한해운(주),005880,2020/12,-8.37,-1.8,-6.68,77.19,0,386.24
대한해운(주),005880,2021/12,22.66,5.03,14.25,73.54,0,495.96
대한화섬(주),003830,2011/12,5.2,2.82,3.55,93.03,0,5318.4
대한화섬(주),003830,2012/12,1.32,0.96,1.28,99.26,0,5520.9
대한화섬(주),003830,2013/12,2.32,1.02,1.32,98.46,0,6062.27
대한화섬(주),003830,2014/12,-10.22,-2.85,-3.61,109.06,0,6286.01
대한화섬(주),003830,2015/12,-11.54,-3,-3.78,99.51,0,6297.64
대한화섬(주),003830,2016/12,14.66,3.07,3.77,94.53,0,6096.49
대한화섬(주),003830,2017/12,18.41,3.92,4.7,88.53,0,7127.91
대한화섬(주),003830,2018/12,41.1,7.75,9.15,92.59,0.04,7574.05
대한화섬(주),003830,2019/12,19.71,3.78,4.36,90.11,0.03,8100.26
대한화섬(주),003830,2020/12,18.65,2.43,2.84,89.21,0.08,9211.72
대한화섬(주),003830,2021/12,20.77,2.99,3.61,90.57,0.11,11242.47
대화제약(주),067080,2011/12,4.37,2.43,4.79,51.72,2.21,585.5
대화제약(주),067080,2012/12,3.79,2.06,3.82,53.01,1.44,601.62
대화제약(주),067080,2013/12,2.27,1.21,2.05,52.57,2.07,601.92
대화제약(주),067080,2014/12,2.86,1.88,3.15,50.89,2.28,596.11
대화제약(주),067080,2015/12,4.04,2.8,4.69,50.87,3.07,616
대화제약(주),067080,2016/12,5.82,4.17,7.42,53.02,2.98,641.64
대화제약(주),067080,2017/12,15.78,9.79,18.84,50.89,2.78,781.75
대화제약(주),067080,2018/12,7.96,4.28,8.14,53.87,3.46,780.7
대화제약(주),067080,2019/12,12.79,7.64,13.99,50.43,2.35,892.23
대화제약(주),067080,2020/12,-0.67,-0.37,-0.66,54.52,2.6,919.49
대화제약(주),067080,2021/12,2.62,1.48,2.74,58.63,2.21,898.64
더이앤엠(주),089230,2011/12,-17.16,-8.42,-25.53,104.03,0.07,1554.16
더이앤엠(주),089230,2012/12,-3.38,-1.94,-7.08,91.41,0.16,1453.71
더이앤엠(주),089230,2013/12,-44.64,-12.2,-47.02,119.55,0.05,479.55
더이앤엠(주),089230,2014/12,-89.66,-38.16,-169.3,155.24,0.1,-22.81
더이앤엠(주),089230,2015/12,-103.1,-30.59,-76.69,141.13,0,447.8
더이앤엠(주),089230,2016/12,17.55,2.3,2.88,73.52,3.97,488.54
더이앤엠(주),089230,2017/12,-132.47,-27.8,-40.04,40.33,6.48,291.03
더이앤엠(주),089230,2018/12,70.29,29.12,61.38,42.77,4.45,186.48
더이앤엠(주),089230,2019/12,-10.18,-3.73,-6.76,33.76,4.32,489.32
더이앤엠(주),089230,2020/12,-78.55,-26.54,-36.51,37.56,9.44,399.74
더이앤엠(주),089230,2021/12,-17.39,-5.66,-8.03,44.19,12.68,401.35
덕산네오룩스(주),213420,2015/12,5.38,1.9,2.08,79.77,0,4247.34
덕산네오룩스(주),213420,2016/12,11.04,4.02,4.39,77.17,0,4424.98
덕산네오룩스(주),213420,2017/12,16.7,12.55,14.52,67.88,0,2453.59
덕산네오룩스(주),213420,2018/12,20.74,12.15,14.28,66.8,0,2838.1
덕산네오룩스(주),213420,2019/12,19.57,11.21,12.73,66.01,0,3233.7
덕산네오룩스(주),213420,2020/12,23.13,16.58,18.91,62.79,0,3917.02
덕산네오룩스(주),213420,2021/12,24.47,16.8,19.52,64.54,0,5682.01
덕산하이메탈(주),077360,2011/12,26.71,25.53,28.97,58.93,0,2628.52
덕산하이메탈(주),077360,2012/12,29.15,23.93,26.11,58.57,0,3378
덕산하이메탈(주),077360,2013/12,26.13,14.31,15.32,60.4,0,3930.13
덕산하이메탈(주),077360,2014/12,80.43,21.24,24.22,66.46,0,4380.83
덕산하이메탈(주),077360,2015/12,-17.97,-5.01,-5.75,61.77,0,4247.91
덕산하이메탈(주),077360,2016/12,-40.97,-9.64,-10.12,70.16,0,3891.47
덕산하이메탈(주),077360,2017/12,4.03,1.05,1.09,78.6,0,3945.31
덕산하이메탈(주),077360,2018/12,13.56,3.63,3.77,82.28,0,4124
덕산하이메탈(주),077360,2019/12,9.77,2.71,2.84,78.25,0,4226.12
덕산하이메탈(주),077360,2020/12,12.41,3.52,3.72,64.64,0,4381.75
덕산하이메탈(주),077360,2021/12,17.51,5.44,5.94,71.48,0,4774.57
덕양산업(주),024900,2011/12,0.86,3.01,10.53,99.08,0,321.67
덕양산업(주),024900,2012/12,0.45,1.68,6.66,99.23,0,238.97
덕양산업(주),024900,2013/12,0.16,0.57,2.38,99.06,0,245.82
덕양산업(주),024900,2014/12,0.41,1.49,5.69,98.67,0,276.27
덕양산업(주),024900,2015/12,0.09,0.28,1.25,99.21,0,279.09
덕양산업(주),024900,2016/12,-0.35,-0.87,-4.9,99.5,0,249.15
덕양산업(주),024900,2017/12,0.12,0.34,1.94,98.76,0,271.76
덕양산업(주),024900,2018/12,0.02,0.07,0.45,98.4,0,262.67
덕양산업(주),024900,2019/12,-1.04,-3.04,-24.36,98.42,0,201.66
덕양산업(주),024900,2020/12,-0.47,-1.39,-12.59,98.63,0,166.84
덕양산업(주),024900,2021/12,0.11,0.32,2.99,97.67,0,204.76
덕우전자(주),263600,2017/12,12.74,16.48,22.38,74.39,0,1987.38
덕우전자(주),263600,2018/12,-2.05,-1.57,-1.91,83.95,0,1948.23
덕우전자(주),263600,2019/12,9.09,10.07,11.97,76.93,0,859.63
덕우전자(주),263600,2020/12,8.98,10.06,14.45,79.68,0,981.62
덕우전자(주),263600,2021/12,5.16,5.14,8.55,87.1,0,1061.69
데브시스터즈(주),194480,2014/12,45.04,15.38,16.02,0,0.47,3517.37
데브시스터즈(주),194480,2015/12,-3.15,-0.34,-0.35,0,2.35,3466.01
데브시스터즈(주),194480,2016/12,-69.93,-6.83,-6.93,0,25.01,3257.97
데브시스터즈(주),194480,2017/12,-49.1,-5.79,-5.88,0,14.41,3099.85
데브시스터즈(주),194480,2018/12,-61.72,-17.26,-17.61,0,2.26,2708.89
데브시스터즈(주),194480,2019/12,-34.17,-11.39,-11.77,0,5.63,2466.82
데브시스터즈(주),194480,2020/12,-4.14,-2.73,-2.9,0,5.05,2367.74
데브시스터즈(주),194480,2021/12,17.22,38.68,48.16,0,23.18,3368.03
도레이케미칼(주),008000,2011/12,0.37,0.55,1.27,87.94,0.47,36.44
도레이케미칼(주),008000,2012/12,0.26,0.36,0.87,88.08,0.14,32.09
도레이케미칼(주),008000,2013/12,0.37,0.44,1.08,88.61,0.02,32.2
도레이케미칼(주),008000,2014/12,-4.29,-4.69,-11.74,86.55,0.13,17.91
도레이케미칼(주),008000,2015/03,-3.23,-0.85,-2.09,89.1,0.01,14.99
도레이케미칼(주),008000,2016/03,1.66,1.79,4.14,85.72,0.03,17.34
도레이케미칼(주),008000,2017/03,0.18,0.19,0.46,88.08,0.02,18.79
도이치모터스(주),067990,2011/12,1.08,4.25,13.11,92.01,0.01,232.72
도이치모터스(주),067990,2012/12,0.86,2.76,10.64,92.29,0.02,267.45
도이치모터스(주),067990,2013/12,0.13,0.36,1.34,91.63,0.02,337.95
도이치모터스(주),067990,2014/12,0.36,1.03,3.5,93.08,0.03,376
도이치모터스(주),067990,2015/12,0.9,2.75,9.46,93.35,0,417.15
도이치모터스(주),067990,2016/12,0.09,0.24,0.99,93.39,0.01,417.5
도이치모터스(주),067990,2017/12,0.58,1.65,7.76,93.24,0.02,520.89
도이치모터스(주),067990,2018/12,1.22,3.33,13.39,92.96,0.02,611.74
도이치모터스(주),067990,2019/12,1.7,4.14,14.51,91.59,0.03,768.29
도이치모터스(주),067990,2020/12,1.04,2.73,9.01,92.82,0.05,961.08
도이치모터스(주),067990,2021/12,1.5,4.42,13.17,92.44,0.02,1063.74
동국산업(주),005160,2011/12,4.84,3.4,5.67,87.25,0.03,560.69
동국산업(주),005160,2012/12,1.88,1.17,2.01,91.44,0.06,560.85
동국산업(주),005160,2013/12,2.22,1.27,2.23,91.22,0.06,562.36
동국산업(주),005160,2014/12,2.66,1.56,2.8,91.31,0.05,594.02
동국산업(주),005160,2015/12,2.42,1.47,2.53,88.64,0.04,596.34
동국산업(주),005160,2016/12,7.12,4.53,7.14,85.74,0.03,604.54
동국산업(주),005160,2017/12,5.06,3.55,5.15,86.04,0.02,628.13
동국산업(주),005160,2018/12,2.34,1.59,2.19,87.29,0.02,632.21
동국산업(주),005160,2019/12,3.81,2.52,3.27,86.85,0.03,642.11
동국산업(주),005160,2020/12,2.47,1.41,1.77,89.17,0.05,644.63
동국산업(주),005160,2021/12,5.51,3.8,4.84,87.8,0.01,665.93
동국제강(주),001230,2011/12,0.19,0.14,0.38,92.78,0.02,578.96
동국제강(주),001230,2012/12,-4.53,-3,-8.27,97.89,0.02,524.14
동국제강(주),001230,2013/12,-2.48,-1.39,-3.9,94.55,0.02,497.44
