,회사명,회계년도,거래소코드,target
7229,(주)특수건설,2017,026150,0
7230,(주)특수건설,2018,026150,0
7231,(주)특수건설,2019,026150,0
7232,(주)특수건설,2020,026150,0
7233,(주)특수건설,2021,026150,0
7234,(주)티브로드도봉강북방송,2011,035210,1
7235,(주)티브로드한빛방송,2011,043890,1
7236,(주)티비씨,2011,033830,1
7237,(주)티비씨,2012,033830,1
7238,(주)티비씨,2013,033830,1
7239,(주)티비씨,2014,033830,1
7240,(주)티비씨,2015,033830,1
7241,(주)티비씨,2016,033830,1
7242,(주)티비씨,2017,033830,1
7243,(주)티비씨,2018,033830,1
7244,(주)티비씨,2019,033830,1
7245,(주)티비씨,2020,033830,1
7246,(주)티비씨,2021,033830,1
7247,(주)티비에이치글로벌,2011,084870,0
7248,(주)티비에이치글로벌,2012,084870,0
7249,(주)티비에이치글로벌,2013,084870,0
7250,(주)티비에이치글로벌,2014,084870,0
7251,(주)티비에이치글로벌,2015,084870,0
7252,(주)티비에이치글로벌,2016,084870,0
7253,(주)티비에이치글로벌,2017,084870,0
7254,(주)티비에이치글로벌,2018,084870,0
7255,(주)티비에이치글로벌,2019,084870,0
7256,(주)티비에이치글로벌,2020,084870,0
7257,(주)티비에이치글로벌,2021,084870,0
7258,(주)티씨케이,2011,064760,1
7259,(주)티씨케이,2012,064760,1
7260,(주)티씨케이,2013,064760,1
7261,(주)티씨케이,2014,064760,1
7262,(주)티씨케이,2015,064760,1
7263,(주)티씨케이,2016,064760,1
7264,(주)티씨케이,2017,064760,1
7265,(주)티씨케이,2018,064760,1
7266,(주)티씨케이,2019,064760,1
7267,(주)티씨케이,2020,064760,1
7268,(주)티씨케이,2021,064760,1
7269,(주)티앤엘,2020,340570,1
7270,(주)티앤엘,2021,340570,1
7271,(주)티에스엠텍,2011,066350,1
7272,(주)티에스엠텍,2012,066350,0
7273,(주)티에스엠텍,2013,066350,0
7274,(주)티에스엠텍,2014,066350,0
7275,(주)티에스이,2011,131290,0
7276,(주)티에스이,2012,131290,0
7277,(주)티에스이,2013,131290,0
7278,(주)티에스이,2014,131290,0
7279,(주)티에스이,2015,131290,0
7280,(주)티에스이,2016,131290,0
7281,(주)티에스이,2017,131290,0
7282,(주)티에스이,2018,131290,0
7283,(주)티에스이,2019,131290,0
7284,(주)티에스이,2020,131290,1
7285,(주)티에스이,2021,131290,1
7286,(주)티에스트릴리온,2019,317240,0
7287,(주)티에스트릴리온,2020,317240,0
7288,(주)티에스트릴리온,2021,317240,0
7289,(주)티에이치엔,2011,019180,1
7290,(주)티에이치엔,2012,019180,1
7291,(주)티에이치엔,2013,019180,1
7292,(주)티에이치엔,2014,019180,1
7293,(주)티에이치엔,2015,019180,1
7294,(주)티에이치엔,2016,019180,1
7295,(주)티에이치엔,2017,019180,1
7296,(주)티에이치엔,2018,019180,1
7297,(주)티에이치엔,2019,019180,1
7298,(주)티에이치엔,2020,019180,1
7299,(주)티에이치엔,2021,019180,1
7300,(주)티엘비,2020,356860,0
7301,(주)티엘비,2021,356860,0
7302,(주)티엘아이,2011,062860,0
7303,(주)티엘아이,2012,062860,0
7304,(주)티엘아이,2013,062860,0
7305,(주)티엘아이,2014,062860,0
7306,(주)티엘아이,2015,062860,0
7307,(주)티엘아이,2016,062860,1
7308,(주)티엘아이,2017,062860,1
7309,(주)티엘아이,2018,062860,0
7310,(주)티엘아이,2019,062860,0
7311,(주)티엘아이,2020,062860,0
7312,(주)티엘아이,2021,062860,0
7313,(주)티플랙스,2011,081150,1
7314,(주)티플랙스,2012,081150,1
7315,(주)티플랙스,2013,081150,0
7316,(주)티플랙스,2014,081150,0
7317,(주)티플랙스,2015,081150,0
7318,(주)티플랙스,2016,081150,1
7319,(주)티플랙스,2017,081150,1
7320,(주)티플랙스,2018,081150,1
7321,(주)티플랙스,2019,081150,1
7322,(주)티플랙스,2020,081150,1
7323,(주)티플랙스,2021,081150,1
7324,(주)티피씨,2011,130740,1
7325,(주)티피씨,2012,130740,1
7326,(주)티피씨,2013,130740,0
7327,(주)티피씨,2014,130740,0
7328,(주)티피씨,2015,130740,0
7329,(주)티피씨,2016,130740,1
7330,(주)티피씨,2017,130740,0
7331,(주)티피씨,2018,130740,0
7332,(주)티피씨,2019,130740,0
7333,(주)티피씨,2020,130740,0
7334,(주)티피씨,2021,130740,0
7335,(주)티피씨메카트로닉스,2011,048770,1
7336,(주)티피씨메카트로닉스,2012,048770,1
7337,(주)티피씨메카트로닉스,2013,048770,1
7338,(주)티피씨메카트로닉스,2014,048770,1
7339,(주)티피씨메카트로닉스,2015,048770,1
7340,(주)티피씨메카트로닉스,2016,048770,1
7341,(주)티피씨메카트로닉스,2017,048770,1
7342,(주)티피씨메카트로닉스,2018,048770,1
7343,(주)티피씨메카트로닉스,2019,048770,1
7344,(주)티피씨메카트로닉스,2020,048770,1
7345,(주)티피씨메카트로닉스,2021,048770,1
7346,(주)파라다이스,2011,034230,1
7347,(주)파라다이스,2012,034230,1
7348,(주)파라다이스,2013,034230,1
7349,(주)파라다이스,2014,034230,1
7350,(주)파라다이스,2015,034230,1
7351,(주)파라다이스,2016,034230,1
7352,(주)파라다이스,2017,034230,1
7353,(주)파라다이스,2018,034230,1
7354,(주)파라다이스,2019,034230,1
7355,(주)파라다이스,2020,034230,0
7356,(주)파라다이스,2021,034230,0
7357,(주)파라텍,2011,033540,1
7358,(주)파라텍,2012,033540,1
7359,(주)파라텍,2013,033540,1
7360,(주)파라텍,2014,033540,1
7361,(주)파라텍,2015,033540,1
7362,(주)파라텍,2016,033540,1
7363,(주)파라텍,2017,033540,1
7364,(주)파라텍,2018,033540,1
7365,(주)파라텍,2019,033540,0
7366,(주)파라텍,2020,033540,0
7367,(주)파라텍,2021,033540,0
7368,(주)파마리서치,2015,214450,1
7369,(주)파마리서치,2016,214450,1
7370,(주)파마리서치,2017,214450,1
7371,(주)파마리서치,2018,214450,1
7372,(주)파마리서치,2019,214450,1
7373,(주)파마리서치,2020,214450,1
7374,(주)파마리서치,2021,214450,1
7375,(주)파브코,2011,101990,0
7376,(주)파브코,2012,101990,0
7377,(주)파브코,2013,101990,0
7378,(주)파세코,2011,037070,1
7379,(주)파세코,2012,037070,1
7380,(주)파세코,2013,037070,1
7381,(주)파세코,2014,037070,1
7382,(주)파세코,2015,037070,1
7383,(주)파세코,2016,037070,1
7384,(주)파세코,2017,037070,1
7385,(주)파세코,2018,037070,1
7386,(주)파세코,2019,037070,1
7387,(주)파세코,2020,037070,1
7388,(주)파세코,2021,037070,1
7389,(주)파수,2013,150900,1
7390,(주)파수,2014,150900,1
7391,(주)파수,2015,150900,1
7392,(주)파수,2016,150900,0
7393,(주)파수,2017,150900,0
7394,(주)파수,2018,150900,0
7395,(주)파수,2019,150900,0
7396,(주)파수,2020,150900,0
7397,(주)파수,2021,150900,0
7398,(주)파워로직스,2011,047310,0
7399,(주)파워로직스,2012,047310,0
7400,(주)파워로직스,2013,047310,0
7401,(주)파워로직스,2014,047310,0
7402,(주)파워로직스,2015,047310,0
7403,(주)파워로직스,2016,047310,0
7404,(주)파워로직스,2017,047310,0
7405,(주)파워로직스,2018,047310,0
7406,(주)파워로직스,2019,047310,0
7407,(주)파워로직스,2020,047310,0
7408,(주)파워로직스,2021,047310,0
7409,(주)파이오링크,2013,170790,1
7410,(주)파이오링크,2014,170790,1
7411,(주)파이오링크,2015,170790,0
7412,(주)파이오링크,2016,170790,0
7413,(주)파이오링크,2017,170790,0
7414,(주)파이오링크,2018,170790,0
7415,(주)파이오링크,2019,170790,0
7416,(주)파이오링크,2020,170790,0
7417,(주)파이오링크,2021,170790,1
7418,(주)파인디앤씨,2011,049120,1
7419,(주)파인디앤씨,2012,049120,1
7420,(주)파인디앤씨,2013,049120,0
7421,(주)파인디앤씨,2014,049120,0
7422,(주)파인디앤씨,2015,049120,0
7423,(주)파인디앤씨,2016,049120,1
7424,(주)파인디앤씨,2017,049120,1
7425,(주)파인디앤씨,2018,049120,1
7426,(주)파인디앤씨,2019,049120,1
7427,(주)파인디앤씨,2020,049120,0
7428,(주)파인디앤씨,2021,049120,0
7429,(주)파인디지털,2011,038950,1
7430,(주)파인디지털,2012,038950,1
7431,(주)파인디지털,2013,038950,1
7432,(주)파인디지털,2014,038950,1
7433,(주)파인디지털,2015,038950,1
7434,(주)파인디지털,2016,038950,1
7435,(주)파인디지털,2017,038950,1
7436,(주)파인디지털,2018,038950,1
7437,(주)파인디지털,2019,038950,1
7438,(주)파인디지털,2020,038950,1
7439,(주)파인디지털,2021,038950,1
7440,(주)파인테크닉스,2011,106240,1
7441,(주)파인테크닉스,2012,106240,1
7442,(주)파인테크닉스,2013,106240,0
7443,(주)파인테크닉스,2014,106240,0
7444,(주)파인테크닉스,2015,106240,0
7445,(주)파인테크닉스,2016,106240,0
7446,(주)파인테크닉스,2017,106240,0
7447,(주)파인테크닉스,2018,106240,0
7448,(주)파인테크닉스,2019,106240,0
7449,(주)파인테크닉스,2020,106240,0
7450,(주)파인테크닉스,2021,106240,0
7451,(주)파커스,2011,065690,0
7452,(주)파커스,2012,065690,0
7453,(주)파커스,2013,065690,0
7454,(주)파커스,2014,065690,0
7455,(주)파커스,2015,065690,0
7456,(주)파커스,2016,065690,0
7457,(주)파커스,2017,065690,0
7458,(주)파커스,2018,065690,0
7459,(주)파커스,2019,065690,0
7460,(주)파커스,2020,065690,1
7461,(주)파커스,2021,065690,1
7462,(주)파크시스템스,2015,140860,1
7463,(주)파크시스템스,2016,140860,1
7464,(주)파크시스템스,2017,140860,1
7465,(주)파크시스템스,2018,140860,1
7466,(주)파크시스템스,2019,140860,1
7467,(주)파크시스템스,2020,140860,1
7468,(주)파크시스템스,2021,140860,1
7469,(주)파트론,2011,091700,1
7470,(주)파트론,2012,091700,1
7471,(주)파트론,2013,091700,1
7472,(주)파트론,2014,091700,1
7473,(주)파트론,2015,091700,1
7474,(주)파트론,2016,091700,1
7475,(주)파트론,2017,091700,1
7476,(주)파트론,2018,091700,1
7477,(주)파트론,2019,091700,1
7478,(주)파트론,2020,091700,1
7479,(주)파트론,2021,091700,1
7480,(주)팜스빌,2019,318010,1
7481,(주)팜스빌,2020,318010,1
7482,(주)팜스빌,2021,318010,1
7483,(주)팜스코,2011,036580,0
7484,(주)팜스코,2012,036580,0
7485,(주)팜스코,2013,036580,0
7486,(주)팜스코,2014,036580,0
7487,(주)팜스코,2015,036580,0
7488,(주)팜스코,2016,036580,0
7489,(주)팜스코,2017,036580,0
7490,(주)팜스코,2018,036580,1
7491,(주)팜스코,2019,036580,1
7492,(주)팜스코,2020,036580,1
7493,(주)팜스코,2021,036580,1
7494,(주)팜스토리,2011,027710,0
7495,(주)팜스토리,2012,027710,0
7496,(주)팜스토리,2013,027710,0
7497,(주)팜스토리,2014,027710,0
7498,(주)팜스토리,2015,027710,0
7499,(주)팜스토리,2016,027710,0
7500,(주)팜스토리,2017,027710,0
7501,(주)팜스토리,2018,027710,0
7502,(주)팜스토리,2019,027710,0
7503,(주)팜스토리,2020,027710,0
7504,(주)팜스토리,2021,027710,1
7505,(주)퍼시스,2011,016800,1
7506,(주)퍼시스,2012,016800,1
7507,(주)퍼시스,2013,016800,1
7508,(주)퍼시스,2014,016800,1
7509,(주)퍼시스,2015,016800,1
7510,(주)퍼시스,2016,016800,1
7511,(주)퍼시스,2017,016800,1
7512,(주)퍼시스,2018,016800,1
7513,(주)퍼시스,2019,016800,1
7514,(주)퍼시스,2020,016800,1
7515,(주)퍼시스,2021,016800,1
7516,(주)포메탈,2011,119500,1
7517,(주)포메탈,2012,119500,1
7518,(주)포메탈,2013,119500,1
7519,(주)포메탈,2014,119500,1
7520,(주)포메탈,2015,119500,1
7521,(주)포메탈,2016,119500,1
7522,(주)포메탈,2017,119500,1
7523,(주)포메탈,2018,119500,1
7524,(주)포메탈,2019,119500,1
7525,(주)포메탈,2020,119500,1
7526,(주)포메탈,2021,119500,1
7527,(주)포스코아이씨티,2011,022100,1
7528,(주)포스코아이씨티,2012,022100,1
7529,(주)포스코아이씨티,2013,022100,1
7530,(주)포스코아이씨티,2014,022100,1
7531,(주)포스코아이씨티,2015,022100,0
7532,(주)포스코아이씨티,2016,022100,0
7533,(주)포스코아이씨티,2017,022100,0
7534,(주)포스코아이씨티,2018,022100,1
7535,(주)포스코아이씨티,2019,022100,1
7536,(주)포스코아이씨티,2020,022100,1
7537,(주)포스코아이씨티,2021,022100,1
7538,(주)포스코엠텍,2011,009520,1
7539,(주)포스코엠텍,2012,009520,1
7540,(주)포스코엠텍,2013,009520,1
7541,(주)포스코엠텍,2014,009520,0
7542,(주)포스코엠텍,2015,009520,0
7543,(주)포스코엠텍,2016,009520,0
7544,(주)포스코엠텍,2017,009520,1
7545,(주)포스코엠텍,2018,009520,1
7546,(주)포스코엠텍,2019,009520,1
7547,(주)포스코엠텍,2020,009520,1
7548,(주)포스코엠텍,2021,009520,1
7549,(주)포스코인터내셔널,2011,047050,1
7550,(주)포스코인터내셔널,2012,047050,1
7551,(주)포스코인터내셔널,2013,047050,1
7552,(주)포스코인터내셔널,2014,047050,1
7553,(주)포스코인터내셔널,2015,047050,1
7554,(주)포스코인터내셔널,2016,047050,1
7555,(주)포스코인터내셔널,2017,047050,1
7556,(주)포스코인터내셔널,2018,047050,1
7557,(주)포스코인터내셔널,2019,047050,1
7558,(주)포스코인터내셔널,2020,047050,1
7559,(주)포스코인터내셔널,2021,047050,1
7560,(주)포스코케미칼,2011,003670,1
7561,(주)포스코케미칼,2012,003670,1
7562,(주)포스코케미칼,2013,003670,1
7563,(주)포스코케미칼,2014,003670,1
7564,(주)포스코케미칼,2015,003670,1
7565,(주)포스코케미칼,2016,003670,1
7566,(주)포스코케미칼,2017,003670,1
7567,(주)포스코케미칼,2018,003670,1
7568,(주)포스코케미칼,2019,003670,1
7569,(주)포스코케미칼,2020,003670,1
7570,(주)포스코케미칼,2021,003670,1
7571,(주)포시에스,2015,189690,1
7572,(주)포시에스,2016,189690,1
7573,(주)포시에스,2017,189690,1
7574,(주)포시에스,2018,189690,1
7575,(주)포시에스,2019,189690,1
7576,(주)포시에스,2020,189690,1
7577,(주)포시에스,2021,189690,1
7578,(주)포인트모바일,2020,318020,0
7579,(주)포인트모바일,2021,318020,0
7580,(주)포인트엔지니어링,2017,256630,0
7581,(주)포인트엔지니어링,2018,256630,0
7582,(주)포인트엔지니어링,2019,256630,0
7583,(주)포인트엔지니어링,2020,256630,0
7584,(주)포인트엔지니어링,2021,256630,1
7585,(주)폴라리스우노,2011,114630,1
7586,(주)폴라리스우노,2012,114630,1
7587,(주)폴라리스우노,2013,114630,1
7588,(주)폴라리스우노,2014,114630,1
7589,(주)폴라리스우노,2015,114630,1
7590,(주)폴라리스우노,2016,114630,1
7591,(주)폴라리스우노,2017,114630,1
7592,(주)폴라리스우노,2018,114630,1
7593,(주)폴라리스우노,2019,114630,1
7594,(주)폴라리스우노,2020,114630,1
7595,(주)폴라리스우노,2021,114630,0
7596,(주)푸드나무,2018,290720,1
7597,(주)푸드나무,2019,290720,1
7598,(주)푸드나무,2020,290720,1
7599,(주)푸드나무,2021,290720,1
7600,(주)푸드웰,2011,005670,1
7601,(주)푸드웰,2012,005670,1
7602,(주)푸드웰,2013,005670,1
7603,(주)푸드웰,2014,005670,1
7604,(주)푸드웰,2015,005670,1
7605,(주)푸드웰,2016,005670,1
7606,(주)푸드웰,2017,005670,1
7607,(주)푸드웰,2018,005670,1
7608,(주)푸드웰,2019,005670,1
7609,(주)푸드웰,2020,005670,1
7610,(주)푸드웰,2021,005670,1
7611,(주)푸른기술,2011,094940,1
7612,(주)푸른기술,2012,094940,1
7613,(주)푸른기술,2013,094940,1
7614,(주)푸른기술,2014,094940,0
7615,(주)푸른기술,2015,094940,0
7616,(주)푸른기술,2016,094940,0
7617,(주)푸른기술,2017,094940,0
7618,(주)푸른기술,2018,094940,0
7619,(주)푸른기술,2019,094940,1
7620,(주)푸른기술,2020,094940,0
7621,(주)푸른기술,2021,094940,0
7622,(주)풀무원,2011,017810,1
7623,(주)풀무원,2012,017810,1
7624,(주)풀무원,2013,017810,1
7625,(주)풀무원,2014,017810,1
7626,(주)풀무원,2015,017810,1
7627,(주)풀무원,2016,017810,1
7628,(주)풀무원,2017,017810,1
7629,(주)풀무원,2018,017810,1
7630,(주)풀무원,2019,017810,1
7631,(주)풀무원,2020,017810,1
7632,(주)풀무원,2021,017810,1
7633,(주)풍강,2011,093380,1
7634,(주)풍강,2012,093380,1
7635,(주)풍강,2013,093380,1
7636,(주)풍강,2014,093380,1
7637,(주)풍강,2015,093380,1
7638,(주)풍강,2016,093380,1
7639,(주)풍강,2017,093380,1
7640,(주)풍강,2018,093380,1
7641,(주)풍강,2019,093380,1
7642,(주)풍강,2020,093380,1
7643,(주)풍강,2021,093380,1
7644,(주)풍산,2011,103140,1
7645,(주)풍산,2012,103140,1
7646,(주)풍산,2013,103140,1
7647,(주)풍산,2014,103140,1
7648,(주)풍산,2015,103140,1
7649,(주)풍산,2016,103140,1
7650,(주)풍산,2017,103140,1
7651,(주)풍산,2018,103140,1
7652,(주)풍산,2019,103140,1
7653,(주)풍산,2020,103140,1
7654,(주)풍산,2021,103140,1
7655,(주)풍산홀딩스,2011,005810,1
7656,(주)풍산홀딩스,2012,005810,1
7657,(주)풍산홀딩스,2013,005810,1
7658,(주)풍산홀딩스,2014,005810,1
7659,(주)풍산홀딩스,2015,005810,1
7660,(주)풍산홀딩스,2016,005810,1
7661,(주)풍산홀딩스,2017,005810,1
7662,(주)풍산홀딩스,2018,005810,1
7663,(주)풍산홀딩스,2019,005810,1
7664,(주)풍산홀딩스,2020,005810,1
7665,(주)풍산홀딩스,2021,005810,1
7666,(주)프럼파스트,2011,035200,0
7667,(주)프럼파스트,2012,035200,0
7668,(주)프럼파스트,2013,035200,0
7669,(주)프럼파스트,2014,035200,0
7670,(주)프럼파스트,2015,035200,0
7671,(주)프럼파스트,2016,035200,1
7672,(주)프럼파스트,2017,035200,1
7673,(주)프럼파스트,2018,035200,0
7674,(주)프럼파스트,2019,035200,0
7675,(주)프럼파스트,2020,035200,0
7676,(주)프럼파스트,2021,035200,0
7677,(주)프로이천,2019,321260,0
7678,(주)프로이천,2020,321260,0
7679,(주)프로이천,2021,321260,0
7680,(주)프로텍,2011,053610,1
7681,(주)프로텍,2012,053610,1
7682,(주)프로텍,2013,053610,1
7683,(주)프로텍,2014,053610,1
7684,(주)프로텍,2015,053610,1
7685,(주)프로텍,2016,053610,1
7686,(주)프로텍,2017,053610,1
7687,(주)프로텍,2018,053610,1
7688,(주)프로텍,2019,053610,1
7689,(주)프로텍,2020,053610,1
7690,(주)프로텍,2021,053610,1
7691,(주)프리엠스,2011,053160,1
7692,(주)프리엠스,2012,053160,1
7693,(주)프리엠스,2013,053160,1
7694,(주)프리엠스,2014,053160,1
7695,(주)프리엠스,2015,053160,1
7696,(주)프리엠스,2016,053160,1
7697,(주)프리엠스,2017,053160,1
7698,(주)프리엠스,2018,053160,1
7699,(주)프리엠스,2019,053160,1
7700,(주)프리엠스,2020,053160,1
7701,(주)프리엠스,2021,053160,1
7702,(주)플랜티넷,2011,075130,1
7703,(주)플랜티넷,2012,075130,1
7704,(주)플랜티넷,2013,075130,1
